timestamp,,e_point,n_point,e_cur,n_cur,Cur_head,Head_ref,,Head_command,
1.65661E+12,6633.669922,0,0,1.786,1.163,88.52200317,0,0,0,0
1.65661E+12,6734.27002,0,0,1.785,1.166,88.41992188,0,0,0,0
1.65661E+12,6834.609863,0,0,1.785,1.166,88.3144455,0,0,0,0
1.65661E+12,6936.340088,0,0,1.785,1.168,88.14231873,0,0,0,0
1.65661E+12,7036.669922,0,0,1.784,1.17,87.96567535,0,0,0,0
1.65661E+12,7136.98999,0,0,1.784,1.17,87.79029846,0,0,0,0
1.65661E+12,7237.300049,0,0,1.784,1.171,87.66637421,0,0,0,0
1.65661E+12,7337.590088,0,0,1.784,1.171,87.58052063,0,0,0,0
1.65661E+12,7438.879883,0,0,1.784,1.171,87.62155914,0,0,0,0
1.65661E+12,7539.919922,0,0,1.784,1.17,87.70116425,0,0,0,0
1.65661E+12,7640.429932,0,0,1.784,1.17,87.78873444,0,0,0,0
1.65661E+12,7740.75,0,0,1.784,1.169,87.90701294,0,0,0,0
1.65661E+12,7841.070068,0,0,1.783,1.166,88.00659943,0,0,0,0
1.65661E+12,7941.77002,0,0,1.783,1.166,88.09177399,0,0,0,0
1.65661E+12,8042.070068,0,0,1.782,1.163,88.19801331,0,0,0,0
1.65661E+12,8142.429932,0,0,1.782,1.163,88.30223846,0,0,0,0
1.65661E+12,8242.75,0,0,1.782,1.16,88.30587769,0,0,0,0
1.65661E+12,8343.040039,0,0,1.781,1.159,88.2520752,0,0,0,0
1.65661E+12,8443.409912,0,0,1.781,1.159,88.17913818,0,0,0,0
1.65661E+12,8543.77002,0,0,1.781,1.159,88.01881409,0,0,0,0
1.65661E+12,8644.099854,0,0,1.782,1.16,87.91387177,0,0,0,0
1.65661E+12,8744.419922,0,0,1.782,1.16,87.81130219,0,0,0,0
1.65661E+12,8844.73999,0,0,1.782,1.162,87.6823349,0,0,0,0
1.65661E+12,8945.070068,0,0,1.782,1.162,87.52708435,0,0,0,0
1.65661E+12,9045.77002,0,0,1.782,1.163,87.35162354,0,0,0,0
1.65661E+12,9146.25,0,0,1.781,1.164,87.17139435,0,0,0,0
1.65661E+12,9246.629883,0,0,1.781,1.164,87.04123688,0,0,0,0
1.65661E+12,9346.949951,0,0,1.781,1.164,86.81417847,0,0,0,0
1.65661E+12,9447.340088,0,0,1.78,1.163,86.59801483,0,0,0,0
1.65661E+12,9547.679932,0,0,1.78,1.163,86.37910461,0,0,0,0
1.65661E+12,9648.040039,0,0,1.781,1.163,86.10910797,0,0,0,0
1.65661E+12,9748.379883,0,0,1.781,1.163,85.86494446,0,0,0,0
1.65661E+12,9849.939941,0,0,1.782,1.164,85.59610748,0,0,0,0
1.65661E+12,9950.639893,0,0,1.783,1.165,85.41356659,0,0,0,0
1.65661E+12,10050.97998,0,0,1.783,1.165,85.21522522,0,0,0,0
1.65661E+12,10152.92993,0,0,1.784,1.166,85.01608276,0,0,0,0
1.65661E+12,10253.23999,0,0,1.785,1.167,84.90457916,0,0,0,0
1.65661E+12,10353.6499,0,0,1.785,1.167,84.75850677,0,0,0,0
1.65661E+12,10455.11987,0,0,1.784,1.168,84.64817047,0,0,0,0
1.65661E+12,10555.65991,0,0,1.784,1.168,84.46850586,0,0,0,0
1.65661E+12,10656.13989,0,0,1.784,1.168,84.21152496,0,0,0,0
1.65661E+12,10756.46997,0,0,1.783,1.167,83.99208069,0,0,0,0
1.65661E+12,10857.07007,0,0,1.783,1.167,83.804039,0,0,0,0
1.65661E+12,10958.30005,0,0,1.782,1.166,83.61909485,0,0,0,0
1.65661E+12,11058.82007,0,0,1.781,1.165,83.44734192,0,0,0,0
1.65661E+12,11159.1499,0,0,1.781,1.165,83.26810455,0,0,0,0
1.65661E+12,11259.60986,0,0,1.779,1.164,83.13320923,0,0,0,0
1.65661E+12,11360.41992,0,0,1.777,1.163,83.0213623,0,0,0,0
1.65661E+12,11460.77002,0,0,1.777,1.163,82.91469574,0,0,0,0
1.65661E+12,11561.09009,0,0,1.776,1.163,82.80099487,0,0,0,0
1.65661E+12,11661.42993,0,0,1.776,1.163,82.64567566,0,0,0,0
1.65661E+12,11762.77002,0,0,1.776,1.164,82.54168701,0,0,0,0
1.65661E+12,11863.09985,0,0,1.775,1.164,82.46377563,0,0,0,0
1.65661E+12,11964.19995,0,0,1.775,1.164,82.43087006,0,0,0,0
1.65661E+12,12064.90991,0,0,1.776,1.165,82.38814545,0,0,0,0
1.65661E+12,12166.53003,0,0,1.777,1.165,82.342659,0,0,0,0
1.65661E+12,12266.93994,0,0,1.777,1.165,82.32220459,0,0,0,0
1.65661E+12,12367.34009,0,0,1.777,1.165,82.31155396,0,0,0,0
1.65661E+12,12468.48999,0,0,1.777,1.165,82.3052063,0,0,0,0
1.65661E+12,12568.85986,0,0,1.777,1.164,82.30271149,0,0,0,0
1.65661E+12,12669.25,0,0,1.777,1.164,82.30141449,0,0,0,0
1.65661E+12,12770.69995,0,0,1.777,1.164,82.30073547,0,0,0,0
1.65661E+12,12871.35986,0,0,1.777,1.163,82.26995087,0,0,0,0
1.65661E+12,12971.78003,0,0,1.777,1.164,82.23640442,0,0,0,0
1.65661E+12,13072.18994,0,0,1.777,1.164,82.21710968,0,0,0,0
1.65661E+12,13172.52002,0,0,1.777,1.164,82.20957184,0,0,0,0
1.65661E+12,13272.83008,0,0,1.777,1.164,82.20463562,0,0,0,0
1.65661E+12,13373.1499,0,0,1.777,1.164,82.20278931,0,0,0,0
1.65661E+12,13473.46997,0,0,1.777,1.164,82.20116425,0,0,0,0
1.65661E+12,13573.78003,0,0,1.777,1.164,82.2006073,0,0,0,0
1.65661E+12,13674.37988,0,0,1.776,1.164,82.24014282,0,0,0,0
1.65661E+12,13774.81006,0,0,1.776,1.163,82.2780304,0,0,0,0
1.65661E+12,13875.15991,0,0,1.776,1.163,82.33679199,0,0,0,0
1.65661E+12,13975.45996,0,0,1.775,1.163,82.39984131,0,0,0,0
1.65661E+12,14075.80005,0,0,1.775,1.163,82.44787598,0,0,0,0
1.65661E+12,14176.13989,0,0,1.776,1.163,82.55344391,0,0,0,0
1.65661E+12,14276.47998,0,0,1.776,1.163,82.64863586,0,0,0,0
1.65661E+12,14377.03003,0,0,1.776,1.163,82.72122955,0,0,0,0
1.65661E+12,14477.41992,0,0,1.777,1.163,82.86490631,0,0,0,0
1.65661E+12,14577.73999,0,0,1.777,1.164,82.96844482,0,0,0,0
1.65661E+12,14678.06006,0,0,1.777,1.164,83.14398956,0,0,0,0
1.65661E+12,14778.35986,0,0,1.778,1.164,83.25492859,0,0,0,0
1.65661E+12,14878.67993,0,0,1.778,1.164,83.32450104,0,0,0,0
1.65661E+12,14979.02002,0,0,1.778,1.165,83.48020172,0,0,0,0
1.65661E+12,15079.40991,0,0,1.779,1.165,83.59960938,0,0,0,0
1.65661E+12,15179.76001,0,0,1.779,1.165,83.7647934,0,0,0,0
1.65661E+12,15283.47998,0,0,1.779,1.165,83.78981018,0,0,-0.20943951,-6
1.65661E+12,15384.87988,0,0,1.779,1.165,83.78362274,0,0,-0.20943951,-6
1.65661E+12,15485.8999,0,0,1.779,1.165,83.72575378,0,0,-0.20943951,-6
1.65661E+12,15591.47998,0,0,1.779,1.164,82.85601044,0,0,-0.20943951,-6
1.65661E+12,15694.23999,0,0,1.779,1.164,82.03953552,0,0,-0.20943951,-6
1.65661E+12,15799.09009,0,0,1.779,1.164,81.26416779,0,0,-0.20943951,-6
1.65661E+12,15900.42993,0,0,1.779,1.164,79.85984802,0,0,-0.20943951,-6
1.65661E+12,16001.34985,0,0,1.779,1.164,79.71914673,0,0,-0.20943951,-6
1.65661E+12,16105.82007,0,0,1.779,1.165,78.96930695,0,0,-0.20943951,-6
1.65661E+12,16208.45996,0,0,1.779,1.166,78.59620667,0,0,-0.20943951,-6
1.65661E+12,16312.34985,0,0,1.779,1.166,77.93094635,0,0,-0.20943951,-6
1.65661E+12,16415,0,0,1.778,1.168,77.5566864,0,0,-0.20943951,-6
1.65661E+12,16515.98999,0,0,1.777,1.169,77.68875122,0,0,-0.20943951,-6
1.65661E+12,16618.66992,0,0,1.777,1.169,77.87278748,0,0,-0.20943951,-6
1.65661E+12,16719.67993,0,0,1.776,1.17,78.08164215,0,0,-0.20943951,-6
1.65661E+12,16820.65991,0,0,1.775,1.171,77.8537674,0,0,-0.20943951,-6
1.65661E+12,16923.20996,0,0,1.775,1.171,77.04801178,0,0,-0.20943951,-6
1.65661E+12,17024.61987,0,0,1.773,1.171,76.62822723,0,0,-0.20943951,-6
1.65661E+12,17126.40991,0,0,1.773,1.171,75.74806213,0,0,-0.20943951,-6
1.65661E+12,17227.34009,0,0,1.771,1.171,75.35913849,0,0,-0.20943951,-6
1.65661E+12,17329.59985,0,0,1.769,1.172,74.74339294,0,0,-0.20943951,-6
1.65661E+12,17431.8999,0,0,1.769,1.172,74.46893311,0,0,-0.20943951,-6
1.65661E+12,17533.37988,0,0,1.767,1.174,74.6932373,0,0,-0.20943951,-6
1.65661E+12,17634.32007,0,0,1.765,1.175,74.96515656,0,0,-0.20943951,-6
1.65661E+12,17735.35986,0,0,1.765,1.175,75.18697357,0,0,-0.20943951,-6
1.65661E+12,17836.34985,0,0,1.764,1.176,75.55952454,0,0,-0.20943951,-6
1.65661E+12,17938.1499,0,0,1.764,1.175,76.13165283,0,0,-0.20943951,-6
1.65661E+12,18039.85986,0,0,1.764,1.175,77.43370056,0,0,-0.20943951,-6
1.65661E+12,18140.82007,0,0,1.765,1.174,78.50901794,0,0,-0.20943951,-6
1.65661E+12,18246.55005,0,0,1.765,1.174,78.40612793,0,0,-0.20943951,-6
1.65661E+12,18347.72998,0,0,1.767,1.172,77.77258301,0,0,-0.20943951,-6
1.65661E+12,18449.17993,0,0,1.768,1.172,78.07842255,0,0,-0.20943951,-6
1.65661E+12,18550.09985,0,0,1.768,1.172,77.29718781,0,0,-0.20943951,-6
1.65661E+12,18650.93994,0,0,1.769,1.172,76.11170197,0,0,-0.20943951,-6
1.65661E+12,18752.27002,0,0,1.768,1.173,75.67845154,0,0,-0.20943951,-6
1.65661E+12,18854.78003,0,0,1.768,1.173,74.81008148,0,0,-0.20943951,-6
1.65661E+12,18957.05005,0,0,1.768,1.175,73.8611908,0,0,-0.20943951,-6
1.65661E+12,19060.27002,0,0,1.767,1.177,72.85961914,0,0,-0.20943951,-6
1.65661E+12,19163.15991,0,0,1.767,1.177,71.92571259,0,0,-0.20943951,-6
1.65661E+12,19265.36987,0,0,1.766,1.18,71.48926544,0,0,-0.20943951,-6
1.65661E+12,19366.29004,0,0,1.766,1.18,70.8297348,0,0,-0.20943951,-6
1.65661E+12,19467.86987,0,0,1.766,1.183,70.34421539,0,0,-0.20943951,-6
1.65661E+12,19568.86987,0,0,1.765,1.186,70.32507324,0,0,-0.20943951,-6
1.65661E+12,19672.06006,0,0,1.765,1.186,70.20703888,0,0,-0.20943951,-6
1.65661E+12,19774.20996,0,0,1.764,1.187,70.43470764,0,0,-0.20943951,-6
1.65661E+12,19877.79004,0,0,1.763,1.186,70.64369202,0,0,-0.20943951,-6
1.65661E+12,19980.04004,0,0,1.763,1.186,70.66981506,0,0,-0.20943951,-6
1.65661E+12,20083.85986,0,0,1.763,1.185,70.54168701,0,0,-0.20943951,-6
1.65661E+12,20185.88989,0,0,1.763,1.185,70.46980286,0,0,-0.20943951,-6
1.65661E+12,20288.76001,0,0,1.763,1.185,69.52680969,0,0,-0.20943951,-6
1.65661E+12,20390.32007,0,0,1.765,1.184,69.02781677,0,0,-0.20943951,-6
1.65661E+12,20494.32007,0,0,1.765,1.184,68.08000183,0,0,-0.20943951,-6
1.65661E+12,20595.59009,0,0,1.767,1.184,66.52248383,0,0,-0.20943951,-6
1.65661E+12,20696.48999,0,0,1.768,1.185,65.37685394,0,0,-0.20943951,-6
1.65661E+12,20798.02002,0,0,1.768,1.185,63.81102371,0,0,-0.20943951,-6
1.65661E+12,20901.92993,0,0,1.768,1.186,62.48571777,0,0,-0.20943951,-6
1.65661E+12,21002.96997,0,0,1.765,1.188,61.02761078,0,0,-0.20943951,-6
1.65661E+12,21105.33008,0,0,1.765,1.188,59.63367462,0,0,-0.20943951,-6
1.65661E+12,21209.98999,0,0,1.763,1.19,58.52053452,0,0,-0.20943951,-6
1.65661E+12,21311.79004,0,0,1.759,1.194,58.05566406,0,0,-0.20943951,-6
1.65661E+12,21413.36987,0,0,1.759,1.194,57.19497681,0,0,-0.20943951,-6
1.65661E+12,21514.42993,0,0,1.757,1.198,56.46883392,0,0,-0.20943951,-6
1.65661E+12,21616.33008,0,0,1.757,1.198,56.474823,0,0,-0.20943951,-6
1.65661E+12,21717.29004,0,0,1.754,1.2,56.63834381,0,0,-0.20943951,-6
1.65661E+12,21818.98999,0,0,1.753,1.201,56.93319321,0,0,-0.20943951,-6
1.65661E+12,21921.77002,0,0,1.753,1.201,57.25677872,0,0,-0.20943951,-6
1.65661E+12,22025.56006,0,0,1.751,1.202,57.46725845,0,0,-0.20943951,-6
1.65661E+12,22126.51001,0,0,1.75,1.202,58.14614868,0,0,-0.20943951,-6
1.65661E+12,22233.19995,0,0,1.75,1.202,58.35532761,0,0,-0.20943951,-6
1.65661E+12,22334.1499,0,0,1.749,1.204,57.3992691,0,0,-0.20943951,-6
1.65661E+12,22435.18994,0,0,1.75,1.207,56.78351974,0,0,-0.20943951,-6
1.65661E+12,22538.81006,0,0,1.75,1.207,55.6504631,0,0,-0.20943951,-6
1.65661E+12,22641,0,0,1.752,1.211,54.01599884,0,0,-0.20943951,-6
1.65661E+12,22742.02002,0,0,1.753,1.214,52.53931046,0,0,-0.20943951,-6
1.65661E+12,22844.33008,0,0,1.753,1.214,50.84262085,0,0,-0.20943951,-6
1.65661E+12,22945.68994,0,0,1.753,1.217,49.28776932,0,0,-0.20943951,-6
1.65661E+12,23047.1499,0,0,1.753,1.217,47.49877548,0,0,-0.20943951,-6
1.65661E+12,23149.79004,0,0,1.753,1.217,45.98529053,0,0,-0.20943951,-6
1.65661E+12,23250.66992,0,0,1.75,1.217,44.55469131,0,0,-0.20943951,-6
1.65661E+12,23355.79004,0,0,1.75,1.217,43.57048416,0,0,-0.20943951,-6
1.65661E+12,23457.80005,0,0,1.746,1.217,42.26729965,0,0,-0.20943951,-6
1.65661E+12,23559.59009,0,0,1.743,1.217,41.63156509,0,0,-0.20943951,-6
1.65661E+12,23660.97998,0,0,1.743,1.217,41.23301697,0,0,-0.20943951,-6
1.65661E+12,23763.52002,0,0,1.741,1.219,40.6359024,0,0,-0.20943951,-6
1.65661E+12,23868.51001,0,0,1.741,1.222,40.64206314,0,0,-0.20943951,-6
1.65661E+12,23969.68994,0,0,1.741,1.222,40.28918839,0,0,-0.20943951,-6
1.65661E+12,24071.73999,0,0,1.742,1.227,39.94527054,0,0,-0.20943951,-6
1.65661E+12,24174.86987,0,0,1.742,1.227,39.74301147,0,0,-0.20943951,-6
1.65661E+12,24275.72998,0,0,1.744,1.231,39.57652664,0,0,-0.20943951,-6
1.65661E+12,24379.11987,0,0,1.746,1.235,38.51932144,0,0,-0.20943951,-6
1.65661E+12,24482.52002,0,0,1.746,1.235,38.08013916,0,0,-0.20943951,-6
1.65661E+12,24583.78003,0,0,1.747,1.238,37.42137527,0,0,-0.20943951,-6
1.65661E+12,24685.41992,0,0,1.746,1.239,36.60419083,0,0,-0.20943951,-6
1.65661E+12,24789.79004,0,0,1.746,1.239,35.63026428,0,0,-0.20943951,-6
1.65661E+12,24892.62988,0,0,1.743,1.24,34.78010178,0,0,-0.20943951,-6
1.65661E+12,24993.97998,0,0,1.74,1.24,34.2092514,0,0,-0.20943951,-6
1.65661E+12,25094.86987,0,0,1.74,1.24,33.14106369,0,0,-0.20943951,-6
1.65661E+12,25199.63989,0,0,1.738,1.241,32.57922363,0,0,-0.20943951,-6
1.65661E+12,25301.87988,0,0,1.738,1.241,31.81671333,0,0,-0.20943951,-6
1.65661E+12,25402.88989,0,0,1.736,1.243,31.45054054,0,0,-0.20943951,-6
1.65661E+12,25503.79004,0,0,1.736,1.244,30.83765411,0,0,-0.20943951,-6
1.65661E+12,25604.88989,0,0,1.736,1.244,30.41757584,0,0,-0.20943951,-6
1.65661E+12,25706.09009,0,0,1.737,1.247,30.49870682,0,0,-0.20943951,-6
1.65661E+12,25807.84985,0,0,1.738,1.25,30.52369308,0,0,-0.20943951,-6
1.65661E+12,25908.78003,0,0,1.738,1.25,30.74745178,0,0,-0.20943951,-6
1.65661E+12,26010.58008,0,0,1.738,1.253,30.8879528,0,0,-0.20943951,-6
1.65661E+12,26111.44995,0,0,1.738,1.256,30.92317581,0,0,-0.20943951,-6
1.65661E+12,26214.22998,0,0,1.738,1.256,31.49054527,0,0,-0.20943951,-6
1.65661E+12,26315.70996,0,0,1.739,1.257,31.93424606,0,0,-0.20943951,-6
1.65661E+12,26418.84009,0,0,1.739,1.257,31.51259041,0,0,-0.20943951,-6
1.65661E+12,26522.6499,0,0,1.741,1.257,29.9225769,0,0,-0.20943951,-6
1.65661E+12,26624.92993,0,0,1.744,1.257,29.4419117,0,0,-0.20943951,-6
1.65661E+12,26727.91992,0,0,1.744,1.257,27.85698318,0,0,-0.20943951,-6
1.65661E+12,26833.11987,0,0,1.749,1.257,26.14839172,0,0,-0.20943951,-6
1.65661E+12,26935.81006,0,0,1.751,1.258,24.88578224,0,0,-0.20943951,-6
1.65661E+12,27038.63989,0,0,1.751,1.258,22.80430984,0,0,-0.20943951,-6
1.65661E+12,27140.26001,0,0,1.751,1.261,21.05033112,0,0,-0.20943951,-6
1.65661E+12,27241.27002,0,0,1.749,1.264,19.44408607,0,0,-0.20943951,-6
1.65661E+12,27344.23999,0,0,1.749,1.264,18.34972572,0,0,-0.20943951,-6
1.65661E+12,27446.40991,0,0,1.746,1.266,17.513731,0,0,-0.20943951,-6
1.65661E+12,27553.62988,0,0,1.746,1.266,16.84793091,0,0,-0.20943951,-6
1.65661E+12,27654.63989,0,0,1.742,1.268,16.36257362,0,0,-0.20943951,-6
1.65661E+12,27756.09985,0,0,1.74,1.271,16.59266281,0,0,-0.20943951,-6
1.65661E+12,27858.31006,0,0,1.74,1.271,16.56188393,0,0,-0.20943951,-6
1.65661E+12,27959.26001,0,0,1.74,1.273,16.82657814,0,0,-0.20943951,-6
1.65661E+12,28060.22998,0,0,1.74,1.275,17.14170074,0,0,-0.20943951,-6
1.65661E+12,28161.52002,0,0,1.74,1.275,17.4240284,0,0,-0.20943951,-6
1.65661E+12,28262.42993,0,0,1.741,1.275,17.79847527,0,0,-0.20943951,-6
1.65661E+12,28364.29004,0,0,1.741,1.275,17.97697067,0,0,-0.20943951,-6
1.65661E+12,28465.86987,0,0,1.741,1.275,17.25942421,0,0,-0.20943951,-6
1.65661E+12,28566.77002,0,0,1.742,1.272,16.42009735,0,0,-0.20943951,-6
1.65661E+12,28668.94995,0,0,1.742,1.272,15.26765251,0,0,-0.20943951,-6
1.65661E+12,28772.08008,0,0,1.743,1.268,13.87626839,0,0,-0.20943951,-6
1.65661E+12,28881.09009,0,0,1.743,1.267,12.62996864,0,0,-0.20943951,-6
1.65661E+12,28982.26001,0,0,1.743,1.267,11.30187893,0,0,-0.20943951,-6
1.65661E+12,29084.52002,0,0,1.744,1.268,9.96222496,0,0,-0.20943951,-6
1.65661E+12,29189.96997,0,0,1.745,1.272,8.723715782,0,0,-0.20943951,-6
1.65661E+12,29291.58008,0,0,1.745,1.272,7.459725857,0,0,-0.20943951,-6
1.65661E+12,29393.84985,0,0,1.746,1.279,6.525154114,0,0,-0.20943951,-6
1.65661E+12,29494.72998,0,0,1.745,1.285,5.888930798,0,0,-0.20943951,-6
1.65661E+12,29595.71997,0,0,1.745,1.285,5.456907272,0,0,-0.20943951,-6
1.65661E+12,29697.48999,0,0,1.744,1.289,5.281346321,0,0,-0.20943951,-6
1.65661E+12,29798.35986,0,0,1.744,1.289,5.447409153,0,0,-0.20943951,-6
1.65661E+12,29899.63989,0,0,1.742,1.29,5.56373024,0,0,-0.20943951,-6
1.65661E+12,30000.53003,0,0,1.74,1.288,6.157163143,0,0,-0.20943951,-6
1.65661E+12,30106.40991,0,0,1.74,1.288,6.879067421,0,0,-0.20943951,-6
1.65661E+12,30209.84009,0,0,1.74,1.286,7.938055038,0,0,-0.20943951,-6
1.65661E+12,30311.02002,0,0,1.741,1.284,9.125916481,0,0,-0.20943951,-6
1.65661E+12,30412.43994,0,0,1.741,1.284,9.763830185,0,0,-0.20943951,-6
1.65661E+12,30513.32007,0,0,1.744,1.283,9.235840797,0,0,-0.20943951,-6
1.65661E+12,30614.48999,0,0,1.745,1.281,8.791517258,0,0,-0.20943951,-6
1.65661E+12,30715.52002,0,0,1.745,1.281,8.081090927,0,0,-0.20943951,-6
1.65661E+12,30821.30005,0,0,1.746,1.278,6.612902641,0,0,-0.20943951,-6
1.65661E+12,30922.34985,0,0,1.746,1.278,5.695735931,0,0,-0.20943951,-6
1.65661E+12,31023.78003,0,0,1.747,1.276,4.457133293,0,0,-0.20943951,-6
1.65661E+12,31130.30005,0,0,1.746,1.274,3.284791231,0,0,-0.20943951,-6
1.65661E+12,31232.86987,0,0,1.746,1.274,2.383651972,0,0,-0.208012876,-5.95912993
1.65661E+12,31334.70996,0,0,1.745,1.274,1.546604633,0,0,-0.134966715,-3.866511583
1.65661E+12,31438.88989,0,0,1.744,1.277,1.14099288,0,0,-0.099570412,-2.8524822
1.65661E+12,31541.06006,0,0,1.744,1.277,0.791871309,0,0,-0.069103808,-1.979678273
1.65661E+12,31644.19995,0,0,1.744,1.281,0.344102919,0,0,-0.006005729,-0.17205146
1.65661E+12,31747.15991,0,0,1.745,1.286,0.848579824,3.141592654,180,0.20943951,6
1.65661E+12,31851.10986,0,0,1.745,1.286,0.873605788,3.141592654,180,0.20943951,6
1.65661E+12,31954.84985,0,0,1.745,1.289,0.994951069,3.141592654,180,0.20943951,6
1.65661E+12,32057.6499,0,0,1.748,1.292,2.355767727,3.141592654,180,0.20943951,6
1.65661E+12,32158.52002,0,0,1.748,1.292,3.469225883,3.141592654,180,0.20943951,6
1.65661E+12,32259.61987,0,0,1.75,1.294,3.574613571,3.141592654,180,0.20943951,6
1.65661E+12,32360.69995,0,0,1.75,1.294,4.984280109,3.141592654,180,0.20943951,6
1.65661E+12,32461.88989,0,0,1.753,1.293,5.445400715,3.141592654,180,0.20943951,6
1.65661E+12,32563.59009,0,0,1.757,1.293,5.45788002,3.141592654,180,0.20943951,6
