timestamp,,roll_input,pitch_input,measure_roll,measure_pitch
415802,1196,0,0,3.269660483,-5.943416841
415812,1206,0,0,3.24162292,-5.732186681
415822,1216,0,0,3.203656585,-5.792322235
415832,1226,0,0,3.284913749,-5.788507499
415842,1236,0,0,3.262667432,-5.691577779
415852,1246,0,0,3.277329736,-5.674754407
415863,1257,0,0,3.257522544,-5.782192277
415873,1267,0,0,3.29982657,-5.901286991
415883,1277,0,0,3.320929345,-5.903323767
415893,1287,0,0,3.268952435,-5.87343874
415903,1297,0,0,3.296945612,-5.790394131
415913,1307,0,0,3.197059035,-5.639581104
415923,1317,0,0,3.181356543,-5.657419096
415944,1338,0,0,3.317583862,-5.565449498
415944,1338,0,0,3.317583862,-5.565449498
415964,1358,0,0,3.223774234,-5.418212158
415974,1368,0,0,3.274572522,-5.291804524
415984,1378,0,0,3.274228258,-5.448349926
415984,1378,0,0,3.274228258,-5.448349926
416005,1399,0,0,3.298202062,-5.30338649
416005,1399,0,0,3.298202062,-5.30338649
416025,1419,0,0,3.248628334,-5.307099118
416035,1429,0,0,3.371838499,-5.318966787
416045,1439,0,0,3.305959655,-5.361848594
416055,1449,0,0,3.28013412,-5.495850313
416065,1459,0,0,3.3080945,-5.568807974
416075,1469,0,0,3.243459089,-5.605327616
416086,1480,0,0,3.289957769,-5.553661015
416086,1480,0,0,3.289957769,-5.553661015
416106,1500,0,0,3.364697831,-5.591180274
416116,1510,0,0,3.306323638,-5.429710191
416126,1520,0,0,3.336718923,-5.239779261
416136,1530,0,0,3.353687613,-5.41189288
416146,1540,0,0,3.365193925,-5.485685237
416157,1551,0,0,3.341749653,-5.512114795
416167,1561,0,0,3.320398801,-5.587549941
416177,1571,0,0,3.379822481,-5.581969198
416187,1581,0,0,3.333301858,-5.537973339
416197,1591,0,0,3.306448084,-5.67038656
416207,1601,0,0,3.35280336,-5.791589693
416217,1611,0,0,3.399793885,-5.740805877
416228,1622,0,0,3.260095321,-5.7081932
416238,1632,0,0,3.247932959,-5.636264825
416248,1642,0,0,3.331870999,-5.622009647
416258,1652,0,0,3.322484044,-5.674357119
416268,1662,0,0,3.304946496,-5.659408934
416288,1682,0,0,3.26384215,-5.686291993
416298,1692,0,0,3.331442355,-5.732617407
416309,1703,0,0,3.370001654,-5.690191263
416319,1713,0,0,3.268317001,-5.60219691
416329,1723,0,0,3.182015961,-5.585447514
416339,1733,0,0,3.266207795,-5.63035775
416349,1743,0,0,3.298425021,-5.628529217
416369,1763,0,0,3.267577644,-5.69658723
416380,1774,0,0,3.245001497,-5.739423849
416390,1784,0,0,3.244173717,-5.739838457
416400,1794,0,0,3.23909483,-5.754877422
416410,1804,0,0,3.17471334,-5.867082245
416410,1804,0,0,3.17471334,-5.867082245
416430,1824,0,0,3.155175456,-5.819916496
416440,1834,0,0,3.208760483,-5.914878698
416440,1834,0,0,3.208760483,-5.914878698
416461,1855,0,0,3.182642702,-5.826493614
416461,1855,0,0,3.182642702,-5.826493614
416461,1855,0,0,3.182642702,-5.826493614
416491,1885,0,0,3.197418485,-6.061911377
416501,1895,0,0,3.193975903,-5.779152749
416511,1905,0,0,3.141051153,-5.718086905
416521,1915,0,0,3.225724165,-5.623174919
416521,1915,0,0,3.225724165,-5.623174919
416542,1936,0,0,3.250901337,-5.491587407
416552,1946,0,0,3.316902477,-5.616999691
416562,1956,0,0,3.363088531,-5.62632301
416572,1966,0,0,3.256912431,-5.656614181
416582,1976,0,0,3.388538616,-5.666344632
416592,1986,0,0,3.405669805,-5.682564333
416602,1996,0,0,3.356412133,-5.857195147
416613,2007,0,0,3.355495204,-6.013001703
416623,2017,0,0,3.369364388,-6.233027227
416633,2027,0,0,3.418384569,-6.290414423
416643,2037,0,0,3.296812118,-6.181781657
416653,2047,0,0,3.260131047,-6.118385702
416663,2057,0,0,3.239914005,-6.071010482
416673,2067,0,0,3.15428773,-5.869269802
416684,2078,0,0,3.118978604,-5.823104834
416694,2088,0,0,3.161172027,-5.930076737
416694,2088,0,0,3.161172027,-5.930076737
416714,2108,0,0,3.247633947,-5.897835547
416724,2118,0,0,3.340426243,-6.02828543
416734,2128,0,0,3.314770697,-5.977542205
416744,2138,0,0,3.453693803,-5.962931603
416765,2159,0,0,3.318598246,-6.076816196
416775,2169,0,0,3.300165256,-6.158529257
416775,2169,0,0,3.300165256,-6.158529257
416795,2189,0,0,3.265372096,-6.204013816
416805,2199,0,0,3.246372597,-6.016376669
416805,2199,0,0,3.246372597,-6.016376669
416825,2219,0,0,3.198057259,-6.052049577
416836,2230,0,0,3.233877193,-5.960415314
416836,2230,0,0,3.233877193,-5.960415314
416856,2250,0,0,3.143187646,-5.990301598
416866,2260,0,0,3.264320597,-5.942575802
416876,2270,0,0,3.28806314,-5.934433924
416886,2280,0,0,3.280303603,-5.943041254
416897,2291,0,0,3.306184485,-5.826384187
416897,2291,0,0,3.306184485,-5.826384187
416897,2291,0,0,3.306184485,-5.826384187
416897,2291,0,0,3.306184485,-5.826384187
416897,2291,0,0,3.306184485,-5.826384187
416897,2291,0,0,3.306184485,-5.826384187
416897,2291,0,0,3.306184485,-5.826384187
416907,2301,0,0,3.327381719,-6.036686824
417018,2412,0,0,3.177191474,-5.68060666
417018,2412,0,0,3.177191474,-5.68060666
417018,2412,0,0,3.177191474,-5.68060666
417079,2473,0,0,3.293517123,-5.602429496
417089,2483,0,0,3.287478126,-5.832017992
417099,2493,0,0,3.328280562,-5.823234994
417109,2503,0,0,3.352454092,-5.813800191
417119,2513,0,0,3.180412383,-5.707414701
417130,2524,0,0,3.189969812,-5.576233075
417140,2534,0,0,3.287656107,-5.571742772
417150,2544,0,0,3.268930848,-5.63667245
417160,2554,0,0,3.217123965,-5.689183623
417160,2554,0,0,3.217123965,-5.689183623
417180,2574,0,0,3.258477146,-5.837116226
417200,2594,0,0,3.363356803,-5.840409483
417211,2605,0,0,3.412411189,-5.838503101
417211,2605,0,0,3.412411189,-5.838503101
417231,2625,0,0,3.349018055,-5.907713
417241,2635,0,0,3.329648347,-6.016022925
417241,2635,0,0,3.329648347,-6.016022925
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417261,2655,0,0,3.401075117,-6.12793063
417352,2746,0,0,3.290439565,-6.004455494
417363,2757,0,0,3.254596443,-5.957532657
417373,2767,0,0,3.350500852,-6.016270661
417393,2787,0,0,3.399872152,-5.728737427
417393,2787,0,0,3.399872152,-5.728737427
417413,2807,0,0,3.355976336,-5.676403442
417413,2807,0,0,3.355976336,-5.676403442
417434,2828,0,0,3.339498032,-6.039560681
417444,2838,0,0,3.349262726,-5.881288271
417454,2848,0,0,3.360313298,-5.82613884
417464,2858,0,0,3.386747166,-5.882505915
417474,2868,0,0,3.382633886,-5.676905523
417484,2878,0,0,3.411895904,-5.750263649
417494,2888,0,0,3.339504254,-5.795457434
417505,2899,0,0,3.332795957,-5.681289542
417515,2909,0,0,3.355103084,-5.639044511
417525,2919,0,0,3.33802952,-5.752931018
417535,2929,0,0,3.336435421,-5.640537992
417545,2939,0,0,3.339003437,-5.690353638
417555,2949,0,0,3.282094512,-5.71826541
417565,2959,0,0,3.293602174,-5.792075751
417575,2969,0,0,3.288957298,-5.882906805
417586,2980,0,0,3.284007491,-5.957553395
417596,2990,0,0,3.387624698,-5.990871941
417606,3000,0,0,3.351125536,-5.847682595
417616,3010,0,0,3.358844659,-5.792069992
417626,3020,0,0,3.32840976,-5.844224572
417626,3020,0,0,3.32840976,-5.844224572
417646,3040,0,0,3.400259941,-5.815629317
417657,3051,0,0,3.238334071,-5.983013937
417667,3061,0,0,3.208539143,-5.835130374
417687,3081,0,0,3.231797325,-5.98210601
417697,3091,0,0,3.270015145,-6.096349579
417707,3101,0,0,3.335072158,-6.092820841
417717,3111,0,0,3.2933152,-6.087326105
417727,3121,0,0,3.362101899,-6.16627687
417738,3132,0,0,3.391161701,-6.255070192
417748,3142,0,0,3.386153791,-6.253828651
417758,3152,0,0,3.311793503,-6.342063818
417768,3162,0,0,3.324311724,-6.2762633
417778,3172,0,0,3.32564579,-5.995216936
417788,3182,0,0,3.346877825,-6.094782273
417798,3192,0,0,3.339370007,-5.964175926
417809,3203,0,0,3.308336825,-5.998607923
417819,3213,0,0,3.285280173,-6.153649309
417829,3223,0,0,3.430243251,-6.15701248
417839,3233,0,0,3.421347882,-6.149873547
417849,3243,0,0,3.299304567,-5.992624453
417859,3253,0,0,3.338241888,-5.795045089
417859,3253,0,0,3.338241888,-5.795045089
417880,3274,0,0,3.374318291,-5.563638438
417890,3284,0,0,3.345878531,-5.722696963
417900,3294,0,0,3.317561246,-5.73841497
417910,3304,0,0,3.295795604,-5.857893217
417920,3314,0,0,3.293756029,-5.825720713
417930,3324,0,0,3.265757156,-5.925560599
417940,3334,0,0,3.315084373,-5.939937484
417950,3344,0,0,3.358603568,-5.82287907
417961,3355,0,0,3.294801816,-5.87577147
417971,3365,0,0,3.290256423,-6.062078469
417981,3375,0,0,3.304214665,-6.072847376
417991,3385,0,0,3.319993651,-6.071810233
418001,3395,0,0,3.290823302,-6.000480291
418021,3415,0,0,3.309636873,-5.909458334
418032,3426,0,0,3.353899664,-5.981703896
418042,3436,0,0,3.297480663,-5.869692569
418052,3446,0,0,3.25379459,-5.927288709
418062,3456,0,0,3.316889324,-5.951124501
418062,3456,0,0,3.316889324,-5.951124501
418082,3476,0,0,3.296292514,-5.944067783
418092,3486,0,0,3.297904202,-5.97965646
418092,3486,0,0,3.297904202,-5.97965646
418113,3507,0,0,3.373429319,-5.999889198
418133,3527,0,0,3.250630519,-5.924694242
418143,3537,0,0,3.223108636,-6.042213309
418153,3547,0,0,3.227666936,-5.985658223
418163,3557,0,0,3.123569962,-5.752071838
418173,3567,0,0,3.156877101,-5.768077441
418173,3567,0,0,3.156877101,-5.768077441
418194,3588,0,0,3.294340902,-5.536602155
418204,3598,0,0,3.241764639,-5.534648425
418214,3608,0,0,3.249621211,-5.542859431
418224,3618,0,0,3.342736636,-5.439652155
418234,3628,0,0,3.216275748,-5.561084773
418244,3638,0,0,3.256527815,-5.706859619
418255,3649,0,0,3.251509537,-5.781477025
418265,3659,0,0,3.278030083,-5.977304856
418275,3669,0,0,3.2447965,-6.092509686
418285,3679,0,0,3.273891964,-6.08518723
418295,3689,0,0,3.171591647,-5.884881306
418305,3699,0,0,3.180470092,-5.737309352
418315,3709,0,0,3.236660856,-5.732589767
418325,3719,0,0,3.321440058,-5.918871714
418325,3719,0,0,3.321440058,-5.918871714
418346,3740,0,0,3.317273699,-6.010573907
418356,3750,0,0,3.467708958,-5.735565704
418366,3760,0,0,3.350522215,-5.433341861
418386,3780,0,0,3.364564568,-5.401556571
418396,3790,0,0,3.431532464,-5.274907258
418407,3801,0,0,3.335792257,-5.346460564
418417,3811,0,0,3.389730925,-5.442780852
418427,3821,0,0,3.331007935,-5.533459151
418437,3831,0,0,3.327050841,-5.684272121
418447,3841,0,0,3.30267926,-5.69432088
418457,3851,0,0,3.287949807,-5.587946018
418467,3861,0,0,3.277967398,-5.720361411
418477,3871,0,0,3.279648016,-5.770607835
418488,3882,0,0,3.327379538,-5.751574297
418498,3892,0,0,3.195968168,-5.71523083
418508,3902,0,0,3.217078016,-5.560672595
418518,3912,0,0,3.259881826,-5.44410002
418528,3922,0,0,3.347030804,-5.382304801
418538,3932,0,0,3.288803879,-5.532880057
418548,3942,0,0,3.354993085,-5.551026801
418559,3953,0,0,3.412129774,-5.526492794
418559,3953,0,0,3.412129774,-5.526492794
418579,3973,0,0,3.287833531,-5.62076032
418589,3983,0,0,3.523491784,-5.809298818
418599,3993,0,0,3.436339266,-5.722700418
418609,4003,0,0,3.384158056,-5.537516277
418619,4013,0,0,3.405019909,-5.463284692
418630,4024,0,0,3.426721469,-5.576842146
418640,4034,0,0,3.426537603,-5.577466187
418650,4044,0,0,3.400598191,-5.511146604
418660,4054,0,0,3.329559659,-5.492748968
418670,4064,0,0,3.383600258,-5.433078262
418680,4074,0,0,3.341115194,-5.566535215
418690,4084,0,0,3.29973244,-5.577227854
418711,4105,0,0,3.349816507,-5.608589602
418721,4115,0,0,3.212073559,-5.612862566
418731,4125,0,0,3.257149894,-5.589551054
418741,4135,0,0,3.326139438,-5.667873882
418751,4145,0,0,3.300949937,-5.678343828
418761,4155,0,0,3.365488396,-5.501897637
418761,4155,0,0,3.365488396,-5.501897637
418782,4176,0,0,3.361363923,-5.37105973
418792,4186,0,0,3.327854939,-5.312119142
418792,4186,0,0,3.327854939,-5.312119142
418812,4206,0,0,3.292376356,-5.377553532
418822,4216,0,0,3.451710509,-5.683085997
418832,4226,0,0,3.316888889,-5.617377365
418842,4236,0,0,3.300582301,-5.774856665
418852,4246,0,0,3.293396246,-5.801145065
418863,4257,0,0,3.34899824,-5.772680993
418873,4267,0,0,3.28374451,-5.905741873
418883,4277,0,0,3.310375766,-5.850111978
418893,4287,0,0,3.361869519,-5.89652571
418903,4297,0,0,3.320654521,-6.063329933
418913,4307,0,0,3.282052372,-6.123303359
418934,4328,0,0,3.280531239,-5.827624748
418944,4338,0,0,3.32108331,-5.617826428
418944,4338,0,0,3.32108331,-5.617826428
418954,4348,0,0,3.264514802,-5.690126774
418964,4358,0,0,3.36031393,-5.791846544
418974,4368,0,0,3.399135378,-5.90474652
418984,4378,0,0,3.288344472,-6.009283389
418994,4388,0,0,3.339273744,-6.040209433
419005,4399,0,0,3.362275691,-6.014987043
419015,4409,0,0,3.41576535,-5.940987049
419025,4419,0,0,3.284309815,-5.846584826
419025,4419,0,0,3.284309815,-5.846584826
419045,4439,0,0,3.301451468,-5.782944387
419055,4449,0,0,3.312254081,-5.77570321
419075,4469,0,0,3.28854562,-5.621494947
419086,4480,0,0,3.282384585,-5.523752785
419096,4490,0,0,3.353183871,-5.557952
419106,4500,0,0,3.379072712,-5.796503272
419116,4510,0,0,3.347456196,-5.816172987
419126,4520,0,0,3.305705791,-5.810850336
419136,4530,0,0,3.266656629,-5.870685556
419146,4540,0,0,3.284420536,-5.902371043
419157,4551,0,0,3.321787778,-5.843379076
419167,4561,0,0,3.291064007,-5.894775808
419177,4571,0,0,3.305476988,-5.817786725
419187,4581,0,0,3.34977438,-5.793885225
419197,4591,0,0,3.289031072,-5.75640806
419207,4601,0,0,3.309055331,-5.681922907
419217,4611,0,0,3.281180468,-5.642674012
419227,4621,0,0,3.30414648,-5.617379667
419238,4632,0,0,3.328403139,-5.779856481
419248,4642,0,0,3.485235658,-5.915457027
419258,4652,0,0,3.443021572,-5.909401884
419268,4662,0,0,3.39916541,-5.871404377
419278,4672,0,0,3.378789967,-5.823581704
419288,4682,0,0,3.384203459,-5.782758951
419298,4692,0,0,3.27347874,-5.748059278
419309,4703,0,0,3.277480421,-5.674650766
419319,4713,0,0,3.238173899,-5.674334088
419329,4723,0,0,3.234649586,-5.529400901
419339,4733,0,0,3.226757676,-5.538666416
419349,4743,0,0,3.280876563,-5.633829445
419359,4753,0,0,3.281490977,-5.651455381
419369,4763,0,0,3.297878315,-5.526933729
419380,4774,0,0,3.192949916,-5.574313754
419400,4794,0,0,3.244840825,-5.577817354
419410,4804,0,0,3.27741097,-5.636103618
419420,4814,0,0,3.176454533,-5.749023258
419430,4824,0,0,3.169537535,-5.774691963
419440,4834,0,0,3.240271167,-5.729378906
419450,4844,0,0,3.232355244,-5.738652218
419461,4855,0,0,3.155166526,-5.702158711
419471,4865,0,0,3.17203429,-5.813949931
419481,4875,0,0,3.25901216,-5.765170439
419491,4885,0,0,3.320726556,-5.80613705
419501,4895,0,0,3.289169815,-5.841261886
419511,4905,0,0,3.308206058,-5.766466149
419521,4915,0,0,3.258973069,-5.769337454
419521,4915,0,0,3.258973069,-5.769337454
419542,4936,0,0,3.253696523,-5.580581793
419542,4936,0,0,3.253696523,-5.580581793
419542,4936,0,0,3.253696523,-5.580581793
419542,4936,0,0,3.253696523,-5.580581793
419582,4976,0,0,3.215928629,-5.519359587
419592,4986,0,0,3.221346037,-5.478514531
419613,5007,0,0,3.303018246,-5.490394765
419623,5017,0,0,3.251320685,-5.417391454
419633,5027,0,0,3.275271633,-5.468057357
419643,5037,0,0,3.324849078,-5.621017094
419653,5047,0,0,3.317288812,-5.786082989
419663,5057,0,0,3.375041143,-5.791643828
419673,5067,0,0,3.356362444,-5.760418375
419684,5078,0,0,3.273998319,-5.642075235
419694,5088,0,0,3.258738332,-5.351944735
419694,5088,0,0,3.258738332,-5.351944735
419704,5098,0,0,3.339123813,-5.359620356
419714,5108,0,0,3.244385928,-5.486273494
419734,5128,0,0,3.335778366,-5.585191907
419744,5138,0,0,3.312470595,-5.827336781
419755,5149,0,0,3.162242814,-5.76140541
419765,5159,0,0,3.265979654,-5.714635433
419775,5169,0,0,3.342556909,-5.847554733
419785,5179,0,0,3.372477894,-5.857094929
419795,5189,0,0,3.347318581,-5.850370007
419805,5199,0,0,3.412666422,-5.985858706
419815,5209,0,0,3.437610862,-5.993238582
419825,5219,0,0,3.413733183,-6.019729763
419846,5240,0,0,3.443261531,-5.801864949
419846,5240,0,0,3.443261531,-5.801864949
419856,5250,0,0,3.405927837,-5.782792352
419876,5270,0,0,3.480986489,-5.819631989
419886,5280,0,0,3.476744831,-5.894328829
419896,5290,0,0,3.406389994,-5.972027899
419907,5301,0,0,3.338798436,-5.944603514
419907,5301,0,0,3.338798436,-5.944603514
419917,5311,0,0,3.361370493,-6.057978389
419927,5321,0,0,3.393097547,-6.136331276
419947,5341,0,0,3.224242271,-6.024750224
419947,5341,0,0,3.224242271,-6.024750224
419967,5361,0,0,3.229071614,-5.940197859
419977,5371,0,0,3.276140231,-6.24691089
419988,5382,0,0,3.232286283,-6.162118363
419998,5392,0,0,3.279268575,-5.959930261
420008,5402,0,0,3.325065222,-5.82865452
420018,5412,0,0,3.296469964,-5.896881681
420038,5432,0,0,3.309427992,-5.617271432
420048,5442,0,0,3.350716034,-5.762955645
420059,5453,0,0,3.330317626,-5.699238225
420069,5463,0,0,3.303798147,-5.895181315
420069,5463,0,0,3.303798147,-5.895181315
420079,5473,0,0,3.321760432,-5.971202946
420089,5483,0,0,3.411423902,-5.834042997
420099,5493,0,0,3.317579883,-5.798992328
420119,5513,0,0,3.370967506,-5.738759325
420130,5524,0,0,3.455466975,-5.783371697
420140,5534,0,0,3.351802301,-5.724209088
420140,5534,0,0,3.351802301,-5.724209088
420160,5554,0,0,3.305005931,-5.77677435
420170,5564,0,0,3.313406119,-5.662298126
420180,5574,0,0,3.170015348,-5.618364154
420180,5574,0,0,3.170015348,-5.618364154
420200,5594,0,0,3.187018468,-5.743586068
420211,5605,0,0,3.345714853,-5.726522774
420221,5615,0,0,3.19884211,-5.561064049
420231,5625,0,0,3.325522449,-5.654619747
420241,5635,0,0,3.279717839,-5.84623695
420251,5645,0,0,3.254104947,-5.840829925
420261,5655,0,0,3.249920413,-5.792061929
420271,5665,0,0,3.306652296,-5.656884789
420271,5665,0,0,3.306652296,-5.656884789
420292,5686,0,0,3.202511909,-5.475668835
420302,5696,0,0,3.256766437,-5.511006153
420312,5706,0,0,3.235058752,-5.613622514
420322,5716,0,0,3.186527148,-5.63425434
420342,5736,0,0,3.222891969,-5.574780055
420342,5736,0,0,3.222891969,-5.574780055
420363,5757,0,0,3.310138293,-5.807058511
420373,5767,0,0,3.369774633,-5.925456913
420373,5767,0,0,3.369774633,-5.925456913
420393,5787,0,0,3.348249226,-5.905095584
420403,5797,0,0,3.326153149,-5.824756603
420403,5797,0,0,3.326153149,-5.824756603
420413,5807,0,0,3.409606384,-5.926780644
420434,5828,0,0,3.343682785,-5.916219685
420444,5838,0,0,3.524315125,-5.92158136
420454,5848,0,0,3.496734527,-5.792334905
420464,5858,0,0,3.414486178,-5.798061666
420474,5868,0,0,3.345303869,-5.753592103
420484,5878,0,0,3.28711061,-5.749576078
420494,5888,0,0,3.429209674,-5.797903868
420505,5899,0,0,3.420242728,-5.790851393
420515,5909,0,0,3.327493367,-5.772244477
420525,5919,0,0,3.339716651,-5.925570968
420535,5929,0,0,3.326972424,-5.912906393
420545,5939,0,0,3.212317116,-5.813286471
420555,5949,0,0,3.26678926,-5.76942729
420565,5959,0,0,3.264387893,-5.737267891
420575,5969,0,0,3.282171678,-5.646037539
420586,5980,0,0,3.380613016,-5.640054366
420596,5990,0,0,3.369608671,-5.69643637
420606,6000,0,0,3.348333273,-5.675666442
420616,6010,0,0,3.305005931,-5.77677435
420626,6020,0,0,3.371062016,-5.912422535
420646,6040,0,0,3.338342801,-5.846114848
420646,6040,0,0,3.338342801,-5.846114848
420667,6061,0,0,3.358938721,-5.911316574
420677,6071,0,0,3.691188956,-6.171866932
420687,6081,0,0,3.567429512,-6.11222573
420697,6091,0,0,3.538501776,-6.057662645
420707,6101,0,0,3.472831885,-6.061640573
420717,6111,0,0,3.439118344,-6.064059379
420727,6121,0,0,3.441084012,-5.974037284
420738,6132,0,0,3.41963621,-6.032686034
420748,6142,0,0,3.41912589,-5.990238227
420758,6152,0,0,3.42346182,-5.727757358
420768,6162,0,0,3.373176614,-5.716422779
420778,6172,0,0,3.32980744,-5.81751604
420788,6182,0,0,3.336179354,-5.793066296
420798,6192,0,0,3.290859811,-5.878175632
420809,6203,0,0,3.312873749,-5.975979851
420819,6213,0,0,3.331969417,-5.98171657
420829,6223,0,0,3.388704539,-5.889537656
420839,6233,0,0,3.368057887,-5.965201342
420849,6243,0,0,3.373855296,-6.063358742
420859,6253,0,0,3.400024023,-5.9636805
420869,6263,0,0,3.386812556,-6.017198233
420880,6274,0,0,3.308227308,-5.949399773
420880,6274,0,0,3.308227308,-5.949399773
420900,6294,0,0,3.329033182,-5.890529526
420910,6304,0,0,3.359802252,-5.889118329
420920,6314,0,0,3.272816553,-5.706357511
420930,6324,0,0,3.316712998,-5.638886757
420940,6334,0,0,3.289421676,-5.599385161
420950,6344,0,0,3.349649676,-5.792501916
420961,6355,0,0,3.334959359,-5.827524536
420971,6365,0,0,3.216915893,-5.617685952
420981,6375,0,0,3.185364457,-5.697490087
420991,6385,0,0,3.203680898,-5.729917887
421001,6395,0,0,3.282544614,-5.6758933
421011,6405,0,0,3.13478898,-5.577783964
421032,6426,0,0,3.173548278,-5.272847348
421042,6436,0,0,3.187658813,-5.395274299
421052,6446,0,0,3.296135488,-5.245853964
421062,6456,0,0,3.245581778,-5.277926936
421072,6466,0,0,3.237135129,-5.287007923
421082,6476,0,0,3.254389332,-5.178915808
421092,6486,0,0,3.235745391,-5.147691249
421092,6486,0,0,3.235745391,-5.147691249
421113,6507,0,0,3.291923957,-5.364867548
