1221452,160,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221462,170,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221472,180,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221482,190,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221492,200,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221502,210,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221512,220,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221522,230,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221532,240,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221542,250,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221552,260,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221562,270,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221572,280,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221582,290,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221592,300,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221602,310,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221612,320,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221632,340,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221642,350,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221652,360,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221672,380,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221682,390,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221692,400,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221702,410,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221712,420,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221722,430,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221732,440,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221742,450,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221752,460,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221762,470,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221772,480,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221782,490,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221792,500,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221802,510,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221812,520,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221822,530,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221832,540,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221842,550,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221852,560,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221862,570,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221872,580,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221882,590,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221892,600,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221902,610,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221922,630,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221932,640,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221942,650,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221952,660,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221962,670,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221972,680,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221982,690,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1221992,700,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222002,710,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222012,720,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222022,730,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222032,740,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222042,750,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222052,760,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222062,770,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222072,780,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222082,790,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222092,800,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222102,810,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222112,820,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222122,830,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222132,840,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222142,850,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222152,860,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222162,870,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222172,880,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222192,900,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222202,910,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222212,920,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222222,930,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222232,940,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222242,950,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222252,960,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222262,970,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222272,980,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222282,990,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222292,1000,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222302,1010,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222322,1030,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222332,1040,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222342,1050,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222352,1060,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222362,1070,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222382,1090,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222392,1100,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222402,1110,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222412,1120,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222422,1130,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222432,1140,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222442,1150,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222452,1160,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222462,1170,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222472,1180,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222482,1190,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222492,1200,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222502,1210,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222512,1220,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-143.3138249,-248.2268261,-137.9799492,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
1222522,1230,283.6866626,0,-140.1089632,286.6276497,0,-137.9799492,-141.8433313,-245.6798565,-140.1089632,-142.5812394,-246.9579508,-139.0518087,-141.8433313,245.6798565,-140.1089632,-143.3138249,248.2268261,-137.9799492
