1.65662E+12,0,60,1656616739,1.000049999,-0.08084596,0.01801713,0,0.0166675
1.65662E+12,110.8498535,60,1656616739,1.000049999,-0.08084596,0.01805043,0.00184759,
1.65662E+12,222.7800293,60,1656616739,1.000049999,-0.08084596,0.01808492,0.003713186,
1.65662E+12,340.8798828,60,1656616739,1.000049999,-0.08084596,0.0181204,0.005681615,
1.65662E+12,448.0700684,60,1656616739,1.000049999,-0.08084596,0.01815334,0.007468208,
1.65662E+12,558.4499512,60,1656616739,1.000049999,-0.08084596,0.01818705,0.009307965,
1.65662E+12,673.1499023,60,1656616739,1.000049999,-0.09377531,0.01843948,0.011219726,
1.65662E+12,785.6999512,60,1656616739,1.000049999,-0.09874506,0.01855859,0.013095654,
1.65662E+12,890.2199707,60,1656616739,1.000049999,-0.09874506,0.01859203,0.014837741,
1.65662E+12,998,60,1656616739,1.000049999,-0.10272486,0.01869345,0.016634165,
1.65662E+12,1104.949951,60,1656616739,1.000049999,-0.10770461,0.01881134,0.018416753,
1.65662E+12,1209.969971,60,1656616739,1.000049999,-0.10770461,0.01884556,0.020167174,
1.65662E+12,1322.02002,60,1656616739,1.000049999,-0.10671466,0.01886469,0.022034769,
1.65662E+12,1429.800049,60,1656616739,1.000049999,-0.10175491,0.01881473,0.023831192,
1.65662E+12,1542.709961,60,1656616739,1.000049999,-0.10175491,0.01885101,0.025713118,
1.65662E+12,1665.709961,60,1656616739,1.000049999,-0.09678516,0.01880556,0.027763221,
1.65662E+12,1779.089844,60,1656616739,1.000049999,-0.08273586,0.01860084,0.02965298,
1.65662E+12,1887.800049,60,1656616739,1.000049999,-0.07971601,0.01858369,0.031464907,
1.65662E+12,1998.109863,60,1656616739,1.000049999,-0.07971601,0.018619,0.033303496,
1.65662E+12,2117.869873,60,1656616739,1.000049999,-0.08344583,0.01872193,0.035299596,
1.65662E+12,2228.790039,60,1656616739,1.000049999,-0.08210589,0.01873409,0.037148358,
1.65662E+12,2340.369873,60,1656616739,1.000049999,-0.08210589,0.01877103,0.039008115,
1.65662E+12,2465.679932,60,1656616739,1.000049999,-0.08060597,0.01878586,0.04109672,
1.65662E+12,2582.030029,60,1656616739,1.000049999,-0.08164592,0.01884144,0.043035985,
1.65662E+12,2687.329834,60,1656616739,1.000049999,-0.08264587,0.01889414,0.04479107,
1.65662E+12,2796.579834,60,1656616739,1.000049999,-0.08264587,0.01893013,0.046611994,
1.65662E+12,2902.719971,60,1656616739,1.000049999,-0.08373581,0.01898451,0.048381085,
1.65662E+12,3016.469971,60,1656616739,1.000049999,-0.0840858,0.01902852,0.050277013,
1.65662E+12,3122.599854,60,1656616739,1.000049999,-0.0840858,0.01906407,0.052045933,
1.65662E+12,3230.149902,60,1656616739,1.000049999,-0.08094595,0.01904485,0.053838523,
1.65662E+12,3338.320068,60,1656616739,1.000049999,-0.07904605,0.01904769,0.05564145,
1.65662E+12,3443.869873,60,1656616739,1.000049999,-0.07904605,0.01908327,0.057400701,
1.65662E+12,3550.790039,60,1656616739,1.000049999,-0.07384631,0.01902727,0.059182793,
