timestamp,,roll_input,pitch_input,measure_roll,measure_pitch
1508804,1176,0,0,3.356121288,-6.37923812
1508814,1186,0,0,3.458270352,-6.347519709
1508824,1196,0,0,3.460084706,-6.211279122
1508834,1206,0,0,3.589055634,-6.156224127
1508845,1217,0,0,3.57491561,-6.206866673
1508855,1227,0,0,3.385355142,-6.352592863
1508865,1237,0,0,3.490336347,-6.194313066
1508875,1247,0,0,3.623867258,-6.425539988
1508885,1257,0,0,3.689147544,-6.579698299
1508895,1267,0,0,3.551087596,-6.644459617
1508905,1277,0,0,3.470259778,-6.681596326
1508916,1288,0,0,3.517941885,-6.646597362
1508926,1298,0,0,3.572263116,-6.210506826
1508936,1308,0,0,3.124765189,-6.069106756
1508946,1318,0,0,2.935578529,-6.229232454
1508956,1328,0,0,3.178135614,-5.820930128
1508966,1338,0,0,2.91027791,-5.688856572
1508976,1348,0,0,2.958922693,-5.32413307
1508987,1359,0,0,2.984406858,-5.675658381
1508997,1369,0,0,2.916948756,-5.97385985
1509007,1379,0,0,2.823058552,-6.002556611
1509017,1389,0,0,2.685798936,-5.907195736
1509017,1389,0,0,2.685798936,-5.907195736
1509037,1409,0,0,2.850589444,-5.900008249
1509047,1419,0,0,2.776785792,-6.72114854
1509057,1429,0,0,2.890644658,-6.679210373
1509078,1450,0,0,2.340939465,-6.475138652
1509088,1460,0,0,2.337827043,-6.487198566
1509088,1460,0,0,2.337827043,-6.487198566
1509108,1480,0,0,2.380954834,-6.453702079
1509118,1490,0,0,2.52333744,-6.570999732
1509128,1500,0,0,2.313617133,-6.556437094
1509139,1511,0,0,2.683882519,-6.406342549
1509149,1521,0,0,2.42060267,-6.410857018
1509159,1531,0,0,2.672321738,-6.573785425
1509169,1541,0,0,2.356891264,-6.758639578
1509179,1551,0,0,2.724834184,-6.8731039
1509189,1561,0,0,2.70509385,-6.762993393
1509199,1571,0,0,2.466017867,-6.591322389
1509209,1581,0,0,2.808743326,-6.319915708
1509220,1592,0,0,2.841639393,-5.924892398
1509230,1602,0,0,2.808290062,-5.820245926
1509240,1612,0,0,2.726741139,-5.521256855
1509250,1622,0,0,2.553910646,-5.509302325
1509250,1622,0,0,2.553910646,-5.509302325
1509270,1642,0,0,2.64652733,-5.35793422
1509280,1652,0,0,2.265214688,-5.866006325
1509291,1663,0,0,2.494770316,-5.945990658
1509311,1683,0,0,2.455688905,-6.605636877
1509311,1683,0,0,2.455688905,-6.605636877
1509321,1693,0,0,2.649413954,-6.517846141
1509331,1703,0,0,2.529329906,-6.646478534
1509341,1713,0,0,2.698634622,-6.581592372
1509351,1723,0,0,2.763682103,-6.406468238
1509362,1734,0,0,2.671317071,-6.040235936
1509372,1744,0,0,2.733902366,-5.942535479
1509382,1754,0,0,2.762192551,-5.624915924
1509392,1764,0,0,2.748481742,-5.53179325
1509412,1784,0,0,2.822751412,-5.380430992
1509422,1794,0,0,2.722215015,-5.336546596
1509432,1804,0,0,2.862018528,-5.149648348
1509443,1815,0,0,3.000156789,-5.291326934
1509453,1825,0,0,3.245767082,-5.392324255
1509463,1835,0,0,2.92821766,-5.571232722
1509473,1845,0,0,3.112767841,-5.4424148
1509483,1855,0,0,3.061783133,-5.41675492
1509483,1855,0,0,3.061783133,-5.41675492
1509503,1875,0,0,3.141968374,-5.364907831
1509514,1886,0,0,3.070779708,-5.802962631
1509524,1896,0,0,2.931811552,-5.511253669
1509534,1906,0,0,2.997563997,-5.397859484
1509544,1916,0,0,2.875489982,-5.461012336
1509554,1926,0,0,2.907451049,-5.270578004
1509564,1936,0,0,2.775592078,-5.481894387
1509574,1946,0,0,2.737787935,-5.778442108
1509585,1957,0,0,2.813400614,-5.81854349
1509595,1967,0,0,2.829824259,-6.022286654
1509605,1977,0,0,2.870411323,-6.142051259
1509625,1997,0,0,2.926301892,-5.985312564
1509635,2007,0,0,3.07329452,-5.946869721
1509635,2007,0,0,3.07329452,-5.946869721
1509655,2027,0,0,3.270667706,-5.97144951
1509655,2027,0,0,3.270667706,-5.97144951
1509666,2038,0,0,3.021641662,-5.585005383
1509676,2048,0,0,3.152850758,-5.301073302
1509686,2058,0,0,3.040064003,-5.228071903
1509706,2078,0,0,2.950749822,-5.306562823
1509716,2088,0,0,2.948162899,-5.345965667
1509716,2088,0,0,2.948162899,-5.345965667
1509737,2109,0,0,3.014125847,-5.375791382
1509747,2119,0,0,3.365144732,-5.61491558
1509747,2119,0,0,3.365144732,-5.61491558
1509757,2129,0,0,2.981839389,-5.888412157
1509767,2139,0,0,3.114686268,-5.949185479
1509787,2159,0,0,3.087287172,-6.115399634
1509797,2169,0,0,3.042585756,-5.853181839
1509807,2179,0,0,3.089981125,-6.008781009
1509828,2200,0,0,2.920313998,-5.635529028
1509838,2210,0,0,2.824730861,-5.797827849
1509848,2220,0,0,2.95590447,-5.793486703
1509858,2230,0,0,2.855025588,-5.748556816
1509868,2240,0,0,3.035436669,-5.724152657
1509878,2250,0,0,2.853475154,-5.525955152
1509889,2261,0,0,3.143241468,-5.365495971
1509899,2271,0,0,2.88445103,-5.507907032
1509919,2291,0,0,2.878213396,-5.362244522
1509929,2301,0,0,3.012219711,-5.439753452
1509949,2321,0,0,2.792883061,-5.284623446
1509949,2321,0,0,2.792883061,-5.284623446
1509970,2342,0,0,2.822125789,-5.642082144
1509980,2352,0,0,2.742338141,-6.099544133
1509990,2362,0,0,2.801755803,-5.817524103
1510000,2372,0,0,2.769470246,-5.837159997
1510000,2372,0,0,2.769470246,-5.837159997
1510020,2392,0,0,2.642141605,-6.005665344
1510030,2402,0,0,2.721947848,-5.937899421
1510041,2413,0,0,2.6561015,-5.73480214
1510051,2423,0,0,2.9787357,-5.939728954
1510061,2433,0,0,2.810024171,-5.893370361
1510071,2443,0,0,2.807142315,-6.066762831
1510081,2453,0,0,2.526350573,-6.076766644
1510091,2463,0,0,2.692370606,-6.120813984
1510101,2473,0,0,2.560093069,-6.141936006
1510112,2484,0,0,2.676864638,-6.203922756
1510122,2494,0,0,2.760783825,-6.267094962
1510132,2504,0,0,2.494244565,-6.404948433
1510142,2514,0,0,2.792104984,-6.518508177
1510152,2524,0,0,2.689683256,-6.426477507
1510162,2534,0,0,2.775818109,-6.538371941
1510172,2544,0,0,2.685559221,-6.538662602
1510182,2554,0,0,2.737782372,-6.414037351
1510203,2575,0,0,2.828144749,-6.230231864
1510213,2585,0,0,2.752475318,-6.170059664
1510223,2595,0,0,2.901978658,-6.096228574
1510233,2605,0,0,2.605124757,-6.107498331
1510243,2615,0,0,2.929591519,-5.979949115
1510253,2625,0,0,2.630845688,-5.925803686
1510264,2636,0,0,2.988806957,-6.051320148
1510274,2646,0,0,2.717346087,-6.070766177
1510284,2656,0,0,2.989498032,-6.23209928
1510294,2666,0,0,2.745476491,-6.21078808
1510304,2676,0,0,2.967260938,-6.194363782
1510314,2686,0,0,2.861029603,-6.241594385
1510324,2696,0,0,2.745941304,-6.056729243
1510334,2706,0,0,2.882583362,-5.771860943
1510345,2717,0,0,2.652342624,-5.576003953
1510345,2717,0,0,2.652342624,-5.576003953
1510365,2737,0,0,2.961983848,-5.501282886
1510375,2747,0,0,2.99636626,-5.818158772
1510375,2747,0,0,2.99636626,-5.818158772
1510416,2788,0,0,2.871856052,-6.572615778
1510416,2788,0,0,2.871856052,-6.572615778
1510416,2788,0,0,2.871856052,-6.572615778
1510446,2818,0,0,3.057439037,-7.568163545
1510456,2828,0,0,3.109940513,-7.287648578
1510466,2838,0,0,2.927865916,-7.296003408
1510476,2848,0,0,3.143979307,-6.955563239
1510487,2859,0,0,2.895829691,-6.902926165
1510497,2869,0,0,3.14638723,-6.785717413
1510507,2879,0,0,2.962959442,-6.479126684
1510517,2889,0,0,3.14048591,-6.036972596
1510527,2899,0,0,2.815850252,-5.945452621
1510537,2909,0,0,2.963131728,-5.686275871
1510547,2919,0,0,2.773886329,-5.686496975
1510557,2929,0,0,2.890378567,-5.510037964
1510578,2950,0,0,2.477840385,-5.703747941
1510588,2960,0,0,2.64310749,-6.042080792
1510608,2980,0,0,2.609862564,-6.031146568
1510618,2990,0,0,2.654575459,-5.931337115
1510618,2990,0,0,2.654575459,-5.931337115
1510639,3011,0,0,2.72391267,-6.117905118
1510649,3021,0,0,2.728497568,-6.189451231
1510649,3021,0,0,2.728497568,-6.189451231
1510669,3041,0,0,2.787725294,-6.407635194
1510679,3051,0,0,2.681625428,-6.825325457
1510689,3061,0,0,2.809431257,-6.540260089
1510689,3061,0,0,2.809431257,-6.540260089
1510710,3082,0,0,2.961208802,-6.634205954
1510720,3092,0,0,2.844837545,-6.623191119
1510730,3102,0,0,2.809461433,-6.516508234
1510740,3112,0,0,2.993974347,-6.255086331
1510750,3122,0,0,2.759536184,-6.387684317
1510760,3132,0,0,2.949954064,-6.406566253
1510770,3142,0,0,2.911624667,-6.498744385
1510780,3152,0,0,2.960683535,-6.49766718
1510791,3163,0,0,2.863013229,-6.361300356
1510801,3173,0,0,2.967542329,-6.224467124
1510811,3183,0,0,2.966312795,-6.079402168
1510821,3193,0,0,2.838326661,-6.216063928
1510831,3203,0,0,2.777353482,-6.145386695
1510841,3213,0,0,3.018963354,-6.037309069
1510862,3234,0,0,3.22141241,-5.734797533
1510872,3244,0,0,3.407236846,-5.703597079
1510882,3254,0,0,3.341298636,-5.652021926
1510882,3254,0,0,3.341298636,-5.652021926
1510902,3274,0,0,3.505271944,-5.720665446
1510912,3284,0,0,3.756933211,-5.818430608
1510922,3294,0,0,3.623369773,-5.864697714
1510932,3304,0,0,3.623951622,-6.086824806
1510943,3315,0,0,3.658633363,-6.119898911
1510953,3325,0,0,3.555567363,-6.170984044
1510963,3335,0,0,3.475280735,-6.111589569
1510973,3345,0,0,3.388582119,-6.016353624
1510993,3365,0,0,3.275002169,-5.882357309
1511003,3375,0,0,3.263448039,-5.808835782
1511014,3386,0,0,3.314017209,-5.840348433
1511024,3396,0,0,3.303424335,-5.81565005
1511034,3406,0,0,3.247992107,-5.800581828
1511044,3416,0,0,3.211454097,-5.812658719
1511054,3426,0,0,3.234478575,-5.80308242
1511064,3436,0,0,3.230586819,-5.911330398
1511074,3446,0,0,3.174768313,-5.971413793
1511084,3456,0,0,3.203591773,-6.093131996
1511095,3467,0,0,3.214927935,-6.183531334
1511115,3487,0,0,3.160035448,-6.136681642
1511115,3487,0,0,3.160035448,-6.136681642
1511135,3507,0,0,3.225110784,-6.133370462
1511145,3517,0,0,3.301682679,-6.109471341
1511155,3527,0,0,3.211326267,-5.921293344
1511155,3527,0,0,3.211326267,-5.921293344
1511176,3548,0,0,3.254437219,-5.91842702
1511186,3558,0,0,3.218670528,-5.930795636
1511186,3558,0,0,3.218670528,-5.930795636
1511206,3578,0,0,3.210865566,-5.973017612
1511216,3588,0,0,3.189163537,-6.048398982
1511226,3598,0,0,3.181779359,-6.089333613
1511237,3609,0,0,3.16828377,-6.140197991
1511247,3619,0,0,3.137304865,-6.190691467
1511257,3629,0,0,3.116637873,-6.2395229
1511267,3639,0,0,3.151119737,-6.174335799
1511277,3649,0,0,3.276649259,-6.225991011
1511287,3659,0,0,3.268613782,-6.23522664
1511297,3669,0,0,3.299748702,-6.217756083
1511307,3679,0,0,3.26515099,-6.203232309
1511318,3690,0,0,3.270395585,-6.162248604
1511328,3700,0,0,3.27924196,-6.12767247
1511338,3710,0,0,3.256486626,-5.951523137
1511348,3720,0,0,3.276214214,-6.030419471
1511348,3720,0,0,3.276214214,-6.030419471
1511368,3740,0,0,3.227041106,-6.049848616
1511378,3750,0,0,3.328658571,-6.188962514
1511389,3761,0,0,3.187355789,-6.1429802
1511399,3771,0,0,3.172204252,-6.17640818
1511409,3781,0,0,3.246971147,-6.295499698
1511419,3791,0,0,3.23165222,-6.232537317
1511439,3811,0,0,3.300148671,-6.155918698
1511449,3821,0,0,3.295389528,-6.073879912
1511459,3831,0,0,3.278088073,-6.075146384
1511470,3842,0,0,3.266332012,-6.018792968
1511480,3852,0,0,3.241670768,-6.141070455
1511490,3862,0,0,3.241405377,-6.184741588
1511500,3872,0,0,3.249146887,-6.176114266
1511510,3882,0,0,3.224086192,-6.185993339
1511520,3892,0,0,3.19221723,-6.220901801
1511530,3902,0,0,3.207748893,-6.220466079
1511541,3913,0,0,3.261076701,-6.160510523
1511551,3923,0,0,3.314509183,-6.196846586
1511551,3923,0,0,3.314509183,-6.196846586
1511571,3943,0,0,3.210772858,-6.085106561
1511581,3953,0,0,3.245512242,-6.082565506
1511591,3963,0,0,3.142979694,-6.039493847
1511601,3973,0,0,3.12569099,-6.040836291
1511612,3984,0,0,3.17574495,-6.055016856
1511622,3994,0,0,3.170696359,-5.989810758
1511632,4004,0,0,3.162241678,-6.078917009
1511642,4014,0,0,3.141159053,-6.057699521
1511652,4024,0,0,3.141955925,-6.074736135
1511662,4034,0,0,3.138189103,-6.164930653
1511672,4044,0,0,3.143554435,-6.124090511
1511682,4054,0,0,3.136012336,-6.149556597
1511693,4065,0,0,3.115398371,-6.224532829
1511703,4075,0,0,3.119908174,-6.264324779
1511713,4085,0,0,3.083585432,-6.277035694
1511723,4095,0,0,3.09910279,-6.276486948
1511733,4105,0,0,3.171590255,-6.264490782
1511743,4115,0,0,3.188911424,-6.156212601
1511753,4125,0,0,3.235499823,-6.105109294
1511764,4136,0,0,3.262832369,-6.161544381
1511774,4146,0,0,3.235236166,-6.121031804
1511784,4156,0,0,3.168199474,-6.206575047
1511794,4166,0,0,3.150160577,-6.234426643
1511814,4186,0,0,3.054500193,-6.241181702
1511814,4186,0,0,3.054500193,-6.241181702
1511835,4207,0,0,3.031923636,-6.300850185
1511845,4217,0,0,2.965329786,-6.181715958
1511855,4227,0,0,3.010320759,-6.087097927
1511865,4237,0,0,3.098783926,-5.976920028
1511875,4247,0,0,3.181067047,-5.98870925
1511875,4247,0,0,3.181067047,-5.98870925
1511885,4257,0,0,3.210610302,-5.954953025
1511895,4267,0,0,3.272990203,-5.901790424
1511905,4277,0,0,3.354197265,-5.897238805
1511926,4298,0,0,3.239262412,-6.000710737
1511936,4308,0,0,3.234879781,-6.11825893
1511946,4318,0,0,3.245559344,-6.159410971
1511956,4328,0,0,3.183581084,-6.228711424
1511966,4338,0,0,3.176741667,-6.254456914
1511976,4348,0,0,3.196020611,-6.301773643
1511987,4359,0,0,3.172493357,-6.32916338
1511997,4369,0,0,3.147609403,-6.215701982
1512007,4379,0,0,3.195460343,-6.029789168
1512017,4389,0,0,3.264910784,-6.01211562
1512027,4399,0,0,3.301101594,-5.953337738
1512037,4409,0,0,3.295844227,-5.751841495
1512037,4409,0,0,3.295844227,-5.751841495
1512057,4429,0,0,3.360581821,-5.68965232
1512068,4440,0,0,3.378899659,-5.672499658
1512078,4450,0,0,3.254903452,-5.604952253
1512098,4470,0,0,3.269813662,-5.878012052
1512098,4470,0,0,3.269813662,-5.878012052
1512118,4490,0,0,3.180655825,-6.032144455
1512128,4500,0,0,3.185413411,-6.11451684
1512139,4511,0,0,3.182914649,-6.082360378
1512149,4521,0,0,3.151037024,-6.073937531
1512159,4531,0,0,3.119791445,-6.029340927
1512159,4531,0,0,3.119791445,-6.029340927
1512179,4551,0,0,3.213403106,-5.974172089
1512189,4561,0,0,3.215244013,-5.884133667
1512199,4571,0,0,3.212566599,-5.852600119
1512209,4581,0,0,3.262539067,-5.882516283
1512220,4592,0,0,3.290179858,-5.938781928
1512230,4602,0,0,3.329116701,-5.868450763
1512240,4612,0,0,3.327360385,-5.8963195
1512250,4622,0,0,3.31229879,-5.930529505
1512260,4632,0,0,3.343688226,-6.034723299
1512270,4642,0,0,3.317736985,-6.140528767
1512270,4642,0,0,3.317736985,-6.140528767
1512291,4663,0,0,3.259790335,-6.122293778
1512301,4673,0,0,3.335264385,-6.427742527
1512311,4683,0,0,3.216386207,-6.25755213
1512321,4693,0,0,3.164345233,-6.229177123
1512331,4703,0,0,3.182455178,-6.13806582
1512341,4713,0,0,3.17816403,-6.089264468
1512351,4723,0,0,3.159085942,-5.949955096
1512362,4734,0,0,3.199449867,-5.817213104
1512372,4744,0,0,3.291379641,-5.836115236
1512382,4754,0,0,3.303292217,-5.866561564
1512392,4764,0,0,3.264290579,-5.830907583
1512402,4774,0,0,3.272208709,-5.83899611
1512412,4784,0,0,3.339457366,-5.867460085
1512422,4794,0,0,3.315183061,-5.877825433
1512443,4815,0,0,3.25316953,-6.087296143
1512453,4825,0,0,3.323938691,-6.122235001
1512463,4835,0,0,3.208230408,-6.049886643
1512473,4845,0,0,3.21231114,-5.992627909
1512483,4855,0,0,3.270551612,-6.014079063
1512483,4855,0,0,3.270551612,-6.014079063
1512503,4875,0,0,3.199987216,-5.780549847
1512503,4875,0,0,3.199987216,-5.780549847
1512524,4896,0,0,3.236249088,-5.707116431
1512534,4906,0,0,3.355246422,-6.045850034
1512544,4916,0,0,3.246040164,-5.904551827
1512564,4936,0,0,3.250977172,-5.864315268
1512574,4946,0,0,3.24023871,-5.84064447
1512584,4956,0,0,3.28028755,-5.95311192
1512584,4956,0,0,3.28028755,-5.95311192
1512605,4977,0,0,3.227128738,-6.12755261
1512615,4987,0,0,3.178273707,-6.067530309
1512625,4997,0,0,3.211335774,-6.08228432
1512635,5007,0,0,3.211567096,-6.099078547
1512645,5017,0,0,3.16751005,-6.06125799
1512655,5027,0,0,3.164418485,-6.028853508
1512666,5038,0,0,3.194793324,-5.994669633
1512676,5048,0,0,3.19471497,-5.967698066
1512686,5058,0,0,3.148411337,-5.939961678
1512696,5068,0,0,3.163726684,-5.939973199
1512706,5078,0,0,3.153019375,-5.916272679
1512726,5098,0,0,3.183492037,-6.020868206
1512737,5109,0,0,3.127523907,-6.107768006
1512737,5109,0,0,3.127523907,-6.107768006
1512757,5129,0,0,3.148323633,-6.174486789
1512767,5139,0,0,3.228056238,-6.437885864
1512777,5149,0,0,3.111714448,-6.300680712
1512787,5159,0,0,3.108738948,-6.25238653
1512797,5169,0,0,3.13413408,-6.275841366
1512807,5179,0,0,3.156607786,-6.372977069
1512818,5190,0,0,3.133225995,-6.276225257
1512828,5200,0,0,3.104242008,-6.194202412
1512848,5220,0,0,3.148570735,-6.16951103
1512848,5220,0,0,3.148570735,-6.16951103
1512868,5240,0,0,3.165979413,-6.078828275
1512878,5250,0,0,3.185065749,-6.126771215
1512889,5261,0,0,3.159006466,-6.120470543
1512909,5281,0,0,3.194128406,-6.249601439
1512919,5291,0,0,3.222019555,-6.241154036
1512929,5301,0,0,3.175402916,-6.169589407
1512939,5311,0,0,3.13311385,-6.148371779
1512949,5321,0,0,3.200519704,-6.193736744
1512959,5331,0,0,3.102994567,-6.186267664
1512970,5342,0,0,3.051647801,-6.158055552
1512990,5362,0,0,3.166177842,-6.107293194
1513000,5372,0,0,3.135630432,-6.174392276
1513010,5382,0,0,3.089613008,-6.041737402
1513010,5382,0,0,3.089613008,-6.041737402
1513030,5402,0,0,3.127403812,-5.999483614
1513041,5413,0,0,3.086051709,-6.010577364
1513051,5423,0,0,3.154413604,-5.889068794
1513061,5433,0,0,3.184124722,-6.021107879
1513061,5433,0,0,3.184124722,-6.021107879
1513081,5453,0,0,3.177536871,-6.0636307
1513091,5463,0,0,3.168996491,-6.072720614
1513101,5473,0,0,3.15245716,-5.966156479
1513112,5484,0,0,3.186758695,-5.981434284
1513122,5494,0,0,3.201220995,-5.964443225
1513132,5504,0,0,3.220427722,-5.969510416
1513142,5514,0,0,3.235350518,-5.995659388
1513152,5524,0,0,3.208006528,-5.973576415
1513162,5534,0,0,3.193117741,-6.007119473
1513172,5544,0,0,3.231543562,-6.103948776
1513182,5554,0,0,3.225388046,-6.145196526
1513203,5575,0,0,3.206409083,-6.186539685
1513223,5595,0,0,3.23065591,-6.236272172
1513233,5605,0,0,3.205200543,-6.468584647
1513243,5615,0,0,3.146071509,-6.259318197
1513253,5625,0,0,3.167667151,-6.217447161
1513264,5636,0,0,3.207901764,-6.207370391
1513274,5646,0,0,3.183459111,-6.190950811
1513284,5656,0,0,3.18202934,-6.217867895
1513294,5666,0,0,3.171242182,-6.070664768
1513304,5676,0,0,3.147160329,-5.956897829
1513314,5686,0,0,3.217173555,-6.035903257
1513334,5706,0,0,3.217391607,-6.052699496
1513345,5717,0,0,3.197683917,-6.021931754
1513355,5727,0,0,3.220151153,-6.076298773
1513365,5737,0,0,3.265093195,-6.067327492
1513375,5747,0,0,3.249968464,-6.101517113
1513385,5757,0,0,3.192809215,-6.113810375
1513385,5757,0,0,3.192809215,-6.113810375
1513405,5777,0,0,3.212769429,-6.055331446
1513405,5777,0,0,3.212769429,-6.055331446
1513426,5798,0,0,3.174541573,-6.009513838
1513436,5808,0,0,3.227735672,-5.96290856
1513436,5808,0,0,3.227735672,-5.96290856
1513456,5828,0,0,3.207347016,-6.038638833
1513466,5838,0,0,3.323607196,-6.018592474
1513476,5848,0,0,3.201000149,-5.883109554
1513487,5859,0,0,3.217576246,-5.883564587
1513497,5869,0,0,3.279423837,-5.953518622
1513507,5879,0,0,3.277106672,-6.017931073
1513517,5889,0,0,3.26575313,-6.020930429
1513527,5899,0,0,3.246868201,-6.129199535
1513547,5919,0,0,3.269082659,-6.226982346
1513557,5929,0,0,3.214611972,-6.288334673
1513568,5940,0,0,3.153373069,-6.127756602
1513578,5950,0,0,3.161291877,-6.093074375
1513588,5960,0,0,3.138828488,-6.05612887
1513598,5970,0,0,3.111961612,-6.156280603
1513608,5980,0,0,3.085438033,-6.133821095
1513618,5990,0,0,3.12066182,-6.057903487
1513628,6000,0,0,3.097433015,-6.084632922
1513639,6011,0,0,3.068118488,-6.029112773
1513649,6021,0,0,3.148705726,-6.006860218
1513659,6031,0,0,3.19258232,-6.062800999
1513669,6041,0,0,3.147029026,-6.116737658
1513669,6041,0,0,3.147029026,-6.116737658
1513699,6071,0,0,3.251962805,-6.198128335
1513709,6081,0,0,3.208231658,-6.114383153
1513720,6092,0,0,3.229579337,-6.195685868
1513730,6102,0,0,3.237642161,-6.16042408
1513740,6112,0,0,3.183333293,-6.14199709
1513750,6122,0,0,3.153091216,-6.193697554
1513760,6132,0,0,3.169503984,-6.192637123
1513770,6142,0,0,3.141100852,-6.153619343
1513780,6152,0,0,3.153800076,-6.104011008
1513780,6152,0,0,3.153800076,-6.104011008
1513801,6173,0,0,3.197257968,-6.11617064
1513811,6183,0,0,3.161070515,-6.12923872
1513821,6193,0,0,3.123419439,-6.066387158
1513831,6203,0,0,3.183083959,-6.103460138
1513841,6213,0,0,3.135795769,-6.033317493
1513851,6223,0,0,3.09698463,-6.076665233
1513862,6234,0,0,3.141105406,-6.131828403
1513872,6244,0,0,3.198869112,-6.137026245
1513882,6254,0,0,3.163876969,-6.203059409
1513892,6264,0,0,3.103844655,-6.107735738
1513902,6274,0,0,3.094171665,-6.137081566
1513902,6274,0,0,3.094171665,-6.137081566
