timestamp,,roll_input,pitch_input,measure_roll,measure_pitch
2203405,1784,0,0,3.183954905,-6.112422802
2203415,1794,0,0,3.159166666,-5.992669389
2203425,1804,0,0,3.183553755,-5.999670275
2203435,1814,0,0,3.185571117,-6.049553619
2203445,1824,0,0,3.135401633,-6.051915906
2203455,1834,0,0,3.096281655,-6.110762099
2203476,1855,0,0,2.999768315,-5.948955055
2203486,1865,0,0,3.019528581,-5.918410891
2203496,1875,0,0,3.020865594,-5.968043714
2203506,1885,0,0,2.994760298,-6.149420596
2203516,1895,0,0,3.045366204,-6.197157802
2203516,1895,0,0,3.045366204,-6.197157802
2203537,1916,0,0,3.048225823,-6.129190315
2203547,1926,0,0,3.067515891,-6.165510402
2203547,1926,0,0,3.067515891,-6.165510402
2203567,1946,0,0,3.072078981,-6.222300032
2203577,1956,0,0,3.187574986,-6.246456702
2203587,1966,0,0,3.152827958,-6.137920602
2203597,1976,0,0,3.151072092,-6.10573277
2203618,1997,0,0,3.053618856,-6.159996477
2203628,2007,0,0,3.051754535,-6.272844032
2203628,2007,0,0,3.051754535,-6.272844032
2203648,2027,0,0,3.056204116,-6.276116892
2203658,2037,0,0,3.10561943,-6.290326805
2203668,2047,0,0,3.108086859,-6.183674259
2203678,2057,0,0,3.080590143,-6.127828057
2203689,2068,0,0,3.1597863,-6.058918708
2203699,2078,0,0,3.232497269,-6.048211153
2203709,2088,0,0,3.160806423,-6.049625063
2203719,2098,0,0,3.104839028,-5.980229096
2203729,2108,0,0,3.128158849,-5.95527447
2203739,2118,0,0,3.232333355,-6.098069012
2203749,2128,0,0,3.123213576,-6.062471424
2203759,2138,0,0,3.123805218,-6.095709979
2203770,2149,0,0,3.168225287,-5.950058787
2203780,2159,0,0,3.154709646,-5.927307142
2203780,2159,0,0,3.154709646,-5.927307142
2203800,2179,0,0,3.089806839,-5.850927534
2203810,2189,0,0,3.260182391,-6.101945823
2203820,2199,0,0,3.19858196,-5.970365322
2203830,2209,0,0,3.209268424,-6.028111435
2203841,2220,0,0,3.268067892,-6.066564623
2203851,2230,0,0,3.302378738,-6.038464834
2203861,2240,0,0,3.263904205,-6.001977038
2203871,2250,0,0,3.253680733,-5.978113687
2203881,2260,0,0,3.194173123,-5.956243416
2203891,2270,0,0,3.178278252,-5.97395548
2203901,2280,0,0,3.186015187,-5.982243121
2203912,2291,0,0,3.151478416,-5.982254643
2203922,2301,0,0,3.122554453,-6.067135046
2203932,2311,0,0,3.109840504,-6.091834366
2203942,2321,0,0,3.151258394,-6.015890415
2203952,2331,0,0,3.152702885,-6.050858061
2203972,2351,0,0,3.132126063,-6.175135705
2203982,2361,0,0,3.189378175,-6.180836511
2203982,2361,0,0,3.189378175,-6.180836511
2204003,2382,0,0,3.262229864,-6.099992432
2204003,2382,0,0,3.262229864,-6.099992432
2204023,2402,0,0,3.231093318,-6.167268093
2204033,2412,0,0,3.195556295,-6.120099444
2204033,2412,0,0,3.195556295,-6.120099444
2204053,2432,0,0,3.244786021,-6.134791512
2204064,2443,0,0,3.185984691,-6.129481899
2204074,2453,0,0,3.183498612,-6.097061783
2204084,2463,0,0,3.187160463,-6.119631535
2204094,2473,0,0,3.165956542,-6.098816944
2204104,2483,0,0,3.218759948,-6.194731476
2204114,2493,0,0,3.208309483,-6.154692374
2204124,2503,0,0,3.16753264,-6.181472755
2204134,2513,0,0,3.183079822,-6.181184601
2204145,2524,0,0,3.208128423,-6.188350466
2204155,2534,0,0,3.240333238,-6.31630938
2204165,2544,0,0,3.2456798,-6.335321284
2204175,2554,0,0,3.219836178,-6.311725414
2204185,2564,0,0,3.211764851,-6.320940657
2204195,2574,0,0,3.215781564,-6.246464772
2204205,2584,0,0,3.233549434,-6.279273336
2204216,2595,0,0,3.149807507,-6.282858655
2204226,2605,0,0,3.167280734,-6.256278305
2204236,2615,0,0,3.156895715,-6.21328364
2204246,2625,0,0,3.140413803,-6.184762335
2204256,2635,0,0,3.13952544,-6.185163448
2204266,2645,0,0,3.128176829,-6.128717789
2204276,2655,0,0,3.088516971,-6.171334433
2204287,2666,0,0,3.135945799,-6.151606983
2204297,2676,0,0,3.207990122,-6.108832878
2204317,2696,0,0,3.211971123,-6.239182841
2204327,2706,0,0,3.194717115,-6.208866564
2204337,2716,0,0,3.168765933,-6.2021465
2204347,2726,0,0,3.161694679,-6.243952915
2204357,2736,0,0,3.159821608,-6.21176786
2204368,2747,0,0,3.130876044,-6.138726216
2204378,2757,0,0,3.162975552,-6.250396849
2204388,2767,0,0,3.159813204,-6.261584583
2204398,2777,0,0,3.18300938,-6.23654537
2204398,2777,0,0,3.18300938,-6.23654537
2204418,2797,0,0,3.155606344,-6.21314186
2204428,2807,0,0,3.107658782,-6.248740324
2204439,2818,0,0,3.167947753,-6.147181201
2204449,2828,0,0,3.166911315,-6.131411194
2204459,2838,0,0,3.112341475,-6.148896187
2204469,2848,0,0,3.046285308,-6.200186978
2204469,2848,0,0,3.046285308,-6.200186978
2204489,2868,0,0,3.08505203,-6.271200116
2204499,2878,0,0,3.188626675,-6.496066368
2204509,2888,0,0,3.146731069,-6.425151373
2204520,2899,0,0,3.159464748,-6.359378284
2204540,2919,0,0,3.074537976,-6.175057328
2204540,2919,0,0,3.074537976,-6.175057328
2204550,2929,0,0,3.106055185,-6.158414
2204560,2939,0,0,3.171986929,-6.171571867
2204570,2949,0,0,3.142722884,-6.254904192
2204591,2970,0,0,3.17442344,-6.081972019
2204601,2980,0,0,3.188641872,-6.161423361
2204611,2990,0,0,3.135378591,-6.158506205
2204621,3000,0,0,3.133655918,-6.142491526
2204631,3010,0,0,3.151713516,-6.191396882
2204641,3020,0,0,3.142434477,-6.183314641
2204651,3030,0,0,3.107660338,-6.152605094
2204662,3041,0,0,3.071230568,-6.120518948
2204672,3051,0,0,3.076507429,-6.048050979
2204682,3061,0,0,3.124439447,-6.143954092
2204692,3071,0,0,3.111775217,-6.144094701
2204692,3071,0,0,3.111775217,-6.144094701
2204702,3081,0,0,3.096378616,-5.996733256
2204722,3101,0,0,3.090016088,-6.02409112
2204732,3111,0,0,3.199159932,-6.34525756
2204743,3122,0,0,3.109224881,-6.13913882
2204753,3132,0,0,3.116256574,-6.244301046
2204763,3142,0,0,3.106524155,-6.279830154
2204773,3152,0,0,3.081400442,-6.289570532
2204793,3172,0,0,3.053671182,-6.266858637
2204803,3182,0,0,3.066457141,-6.201086052
2204814,3193,0,0,3.065360625,-6.185310984
2204814,3193,0,0,3.065360625,-6.185310984
2204824,3203,0,0,3.073561196,-6.036600401
2204834,3213,0,0,3.095030631,-6.091848195
2204844,3223,0,0,3.134578853,-6.125277579
2204854,3233,0,0,3.19608245,-6.212703839
2204864,3243,0,0,3.208228286,-6.319200897
2204874,3253,0,0,3.162269662,-6.231418018
2204895,3274,0,0,3.147488833,-6.126139647
2204905,3284,0,0,3.151966873,-6.165172695
2204915,3294,0,0,3.167384236,-6.224053301
2204925,3304,0,0,3.160348126,-6.26586492
2204935,3314,0,0,3.073281865,-6.211701004
2204935,3314,0,0,3.073281865,-6.211701004
2204955,3334,0,0,3.077270241,-6.123476232
2204966,3345,0,0,3.148867466,-6.207981309
2204976,3355,0,0,3.058573605,-6.098483889
2204986,3365,0,0,3.059848497,-6.191838343
2204996,3375,0,0,3.095016913,-6.240209936
2205006,3385,0,0,3.05452012,-6.283274831
2205016,3395,0,0,3.100167345,-6.215995919
2205026,3405,0,0,3.117650464,-6.247823877
2205037,3416,0,0,3.084783255,-6.108316576
2205047,3426,0,0,3.075005581,-6.070054008
2205057,3436,0,0,3.089904911,-6.151249692
2205067,3446,0,0,3.100685723,-6.125646378
2205077,3456,0,0,3.067977352,-6.128655554
2205097,3476,0,0,3.08348055,-6.145111239
2205107,3486,0,0,3.118012498,-6.1764612
2205118,3497,0,0,3.084261584,-6.178334188
2205128,3507,0,0,3.097252358,-6.242094679
2205138,3517,0,0,3.09111684,-6.186961547
2205148,3527,0,0,3.116116462,-6.210883752
2205158,3537,0,0,3.142186839,-6.250581292
2205168,3547,0,0,3.121695112,-6.297282035
2205168,3547,0,0,3.121695112,-6.297282035
2205189,3568,0,0,3.158120329,-6.348348705
2205199,3578,0,0,3.250498571,-6.342761367
2205209,3588,0,0,3.139940771,-6.184207923
2205219,3598,0,0,3.168662581,-6.161320782
2205229,3608,0,0,3.216856596,-6.33102308
2205239,3618,0,0,3.214673739,-6.282683424
2205249,3628,0,0,3.166188611,-6.318209386
2205259,3638,0,0,3.173068777,-6.310023731
2205270,3649,0,0,3.154063748,-6.261532707
2205280,3659,0,0,3.148169982,-6.27683856
2205290,3669,0,0,3.091777269,-6.207521391
2205300,3679,0,0,3.108807523,-6.22382737
2205310,3689,0,0,3.123498864,-6.207056864
2205320,3699,0,0,3.160767199,-6.131317841
2205330,3709,0,0,3.185798712,-6.155219094
2205341,3720,0,0,3.185756962,-6.172039821
2205351,3730,0,0,3.182678807,-6.235897532
2205371,3750,0,0,3.176781882,-6.198494879
2205381,3760,0,0,3.140523131,-6.151129827
2205391,3770,0,0,3.139689889,-6.134715446
2205401,3780,0,0,3.143671459,-6.152091055
2205401,3780,0,0,3.143671459,-6.152091055
2205422,3801,0,0,3.138252973,-6.054282813
2205432,3811,0,0,3.213884001,-6.129639792
2205442,3821,0,0,3.143007427,-6.062833265
2205452,3831,0,0,3.164264763,-6.146520795
2205462,3841,0,0,3.159978189,-6.081274816
2205472,3851,0,0,3.183962331,-6.072577719
2205482,3861,0,0,3.174450832,-6.065154125
2205493,3872,0,0,3.101131807,-5.937274984
2205503,3882,0,0,3.11147414,-5.935297992
2205513,3892,0,0,3.151843906,-5.985290672
2205523,3902,0,0,3.096614299,-6.061910225
2205533,3912,0,0,3.095542281,-6.046131201
2205543,3922,0,0,3.099911297,-6.14437131
2205553,3932,0,0,3.125758039,-6.184697788
2205564,3943,0,0,3.109268187,-6.202247934
2205574,3953,0,0,3.041821608,-6.189160767
2205584,3963,0,0,3.117301493,-6.167443286
2205594,3973,0,0,3.164951342,-6.035981613
2205604,3983,0,0,3.12323491,-6.030236256
2205614,3993,0,0,3.035063016,-6.108249734
2205624,4003,0,0,3.100939598,-6.176954516
2205634,4013,0,0,3.050511374,-6.180197963
2205634,4013,0,0,3.050511374,-6.180197963
2205655,4034,0,0,3.075762143,-6.203468605
2205655,4034,0,0,3.075762143,-6.203468605
2205675,4054,0,0,3.035881074,-6.1246633
2205685,4064,0,0,3.052248078,-6.140740832
2205705,4084,0,0,3.055441981,-6.223208365
2205716,4095,0,0,3.02356763,-6.102195903
2205726,4105,0,0,3.07641578,-6.122611865
2205736,4115,0,0,3.105653546,-6.115418074
2205746,4125,0,0,3.091142193,-5.993308867
2205756,4135,0,0,3.079895865,-6.124850004
2205766,4145,0,0,3.153999523,-6.130494951
2205776,4155,0,0,3.177437305,-6.104806199
2205787,4166,0,0,3.11704677,-6.081324369
2205797,4176,0,0,3.127829586,-6.124395921
2205807,4186,0,0,3.181996985,-6.162187517
2205827,4206,0,0,3.147290626,-6.066456301
2205837,4216,0,0,3.214533168,-6.113304441
2205847,4226,0,0,3.213505127,-6.097535434
2205857,4236,0,0,3.135266719,-5.993585398
2205868,4247,0,0,3.173053816,-6.106846041
2205868,4247,0,0,3.173053816,-6.106846041
2205888,4267,0,0,3.12489275,-6.099062413
2205898,4277,0,0,3.210342036,-6.350707719
2205908,4287,0,0,3.185516015,-6.29643698
2205918,4297,0,0,3.164939663,-6.388438428
2205928,4307,0,0,3.135838109,-6.315977341
2205939,4318,0,0,3.155162931,-6.208881549
2205949,4328,0,0,3.167806298,-6.315014659
2205959,4338,0,0,3.179921309,-6.362524859
2205969,4348,0,0,3.191698025,-6.323270723
2205979,4358,0,0,3.164969214,-6.300065075
2205989,4368,0,0,3.160321498,-6.201551727
2205999,4378,0,0,3.195394145,-6.266283388
2206009,4388,0,0,3.18191574,-6.349470561
2206020,4399,0,0,3.18564725,-6.259476129
2206030,4409,0,0,3.173114707,-6.126177679
2206050,4429,0,0,3.197994905,-6.210371962
2206050,4429,0,0,3.197994905,-6.210371962
2206060,4439,0,0,3.222141363,-6.217998149
2206070,4449,0,0,3.203942171,-6.18647629
2206091,4470,0,0,3.179017465,-6.195440354
2206101,4480,0,0,3.154316854,-6.145787779
2206101,4480,0,0,3.154316854,-6.145787779
2206121,4500,0,0,3.172607239,-6.081576745
2206131,4510,0,0,3.397743675,-6.414707322
2206141,4520,0,0,3.283528471,-6.23365316
2206151,4530,0,0,3.245170048,-6.120689516
2206162,4541,0,0,3.220341852,-6.145823508
2206172,4551,0,0,3.293372657,-6.119820542
2206182,4561,0,0,3.265138808,-6.161674622
2206192,4571,0,0,3.199925585,-6.098059792
2206202,4581,0,0,3.217053812,-6.116003531
2206212,4591,0,0,3.242167942,-6.139439629
2206232,4611,0,0,3.214795976,-6.099773468
2206243,4622,0,0,3.198863762,-6.117474091
2206253,4632,0,0,3.218301873,-6.139188378
2206253,4632,0,0,3.218301873,-6.139188378
2206273,4652,0,0,3.217272453,-6.215953269
2206273,4652,0,0,3.217272453,-6.215953269
2206293,4672,0,0,3.201766209,-6.077776139
2206303,4682,0,0,3.142211217,-6.039566443
2206303,4682,0,0,3.142211217,-6.039566443
2206324,4703,0,0,3.192317273,-6.070296007
2206334,4713,0,0,3.223215455,-6.165614134
2206334,4713,0,0,3.223215455,-6.165614134
2206354,4733,0,0,3.195113319,-6.168985449
2206364,4743,0,0,3.143395137,-6.059489123
2206374,4753,0,0,3.124445768,-5.934990383
2206384,4763,0,0,3.124927482,-5.952033529
2206395,4774,0,0,3.162093315,-6.065492921
2206405,4784,0,0,3.172677022,-6.079906918
2206415,4794,0,0,3.1331884,-5.993580789
2206425,4804,0,0,3.102021266,-6.061501137
2206435,4814,0,0,3.139340997,-5.98588751
2206445,4824,0,0,3.145598101,-5.945180722
2206455,4834,0,0,3.139644562,-6.019764331
2206466,4845,0,0,3.19247677,-6.116250161
2206476,4855,0,0,3.204700926,-6.162948218
2206486,4865,0,0,3.174471637,-6.100842934
2206496,4875,0,0,3.159229233,-6.151109081
2206516,4895,0,0,3.099593691,-6.145783169
2206526,4905,0,0,3.170938418,-6.086308525
2206537,4916,0,0,3.190036416,-6.198419956
2206537,4916,0,0,3.190036416,-6.198419956
2206557,4936,0,0,3.195973629,-6.24108026
2206567,4946,0,0,3.222466547,-6.214741791
2206567,4946,0,0,3.222466547,-6.214741791
2206587,4966,0,0,3.170588205,-6.13616416
2206597,4976,0,0,3.271594585,-6.327416675
2206607,4986,0,0,3.22652095,-6.176212237
2206618,4997,0,0,3.21616347,-6.136750793
2206628,5007,0,0,3.223821062,-6.290384448
2206638,5017,0,0,3.188430891,-6.318484934
2206648,5027,0,0,3.178302,-6.278366058
2206658,5037,0,0,3.184861719,-6.237023757
2206668,5047,0,0,3.177404308,-6.278781077
2206678,5057,0,0,3.190961774,-6.213177593
2206689,5068,0,0,3.17978352,-6.155746967
2206699,5078,0,0,3.172980107,-6.213917618
2206709,5088,0,0,3.160497853,-6.270436954
2206719,5098,0,0,3.179748993,-6.206495513
2206729,5108,0,0,3.209791385,-6.156537624
2206739,5118,0,0,3.17301561,-6.059122675
2206749,5128,0,0,3.139267603,-6.044448809
2206759,5138,0,0,3.163382405,-6.052245475
2206770,5149,0,0,3.139464484,-6.094532196
2206780,5159,0,0,3.067338593,-6.094648591
2206790,5169,0,0,3.075040836,-6.078860542
2206800,5179,0,0,3.06732533,-6.121226574
2206800,5179,0,0,3.06732533,-6.121226574
2206821,5200,0,0,3.041711173,-6.113601778
2206830,5209,0,0,3.212430615,-6.178276558
2206841,5220,0,0,3.160783783,-6.069682943
2206861,5240,0,0,3.146732571,-5.947870911
2206871,5250,0,0,3.181272305,-6.012883021
2206881,5260,0,0,3.150287703,-6.063212392
2206891,5270,0,0,3.102615589,-6.130911006
2206901,5280,0,0,3.133381818,-6.081220653
2206912,5291,0,0,3.107974717,-6.105313278
2206922,5301,0,0,3.109395868,-6.139671286
2206932,5311,0,0,3.130125818,-6.179697728
2206942,5321,0,0,3.140575877,-6.137269427
2206942,5321,0,0,3.140575877,-6.137269427
2206962,5341,0,0,3.166087176,-6.179475274
2206972,5351,0,0,3.16461638,-6.147279167
2206982,5361,0,0,3.150294637,-6.00838118
2206993,5372,0,0,3.209979214,-6.064029417
2207003,5382,0,0,3.24828243,-6.151026097
2207023,5402,0,0,3.304028161,-6.150830163
2207033,5412,0,0,3.262389204,-6.144576461
2207033,5412,0,0,3.262389204,-6.144576461
2207053,5432,0,0,3.20427159,-6.155028921
2207074,5453,0,0,3.217694773,-6.13871008
2207084,5463,0,0,3.178984643,-6.138566015
2207084,5463,0,0,3.178984643,-6.138566015
2207114,5493,0,0,3.155238906,-6.068726472
2207124,5503,0,0,3.164039571,-6.126139647
2207135,5514,0,0,3.172926256,-6.151171318
2207155,5534,0,0,3.216956104,-6.197372195
2207165,5544,0,0,3.171704946,-6.18462402
2207175,5554,0,0,3.160826194,-6.110969543
2207195,5574,0,0,3.202300377,-6.15186285
2207205,5584,0,0,3.167951701,-6.136839537
2207226,5605,0,0,3.206586287,-6.256621834
2207226,5605,0,0,3.206586287,-6.256621834
2207246,5625,0,0,3.169956528,-6.269498566
2207256,5635,0,0,3.191638983,-6.298868389
2207266,5645,0,0,3.194534794,-6.397188042
2207276,5655,0,0,3.180209727,-6.464068511
2207287,5666,0,0,3.202311541,-6.421088811
2207297,5676,0,0,3.209823927,-6.397787652
2207307,5686,0,0,3.179434714,-6.390298343
2207317,5696,0,0,3.147634584,-6.32483871
2207327,5706,0,0,3.174854269,-6.400269122
2207337,5716,0,0,3.176433491,-6.481921093
2207347,5726,0,0,3.122776257,-6.369021001
2207357,5736,0,0,3.111712212,-6.295993126
2207368,5747,0,0,3.126192028,-6.246887834
2207388,5767,0,0,3.145685677,-6.123401321
2207398,5777,0,0,3.205726931,-6.211841631
2207408,5787,0,0,3.198700999,-6.253799831
2207418,5797,0,0,3.155275212,-6.214332586
2207428,5807,0,0,3.131133847,-6.256518083
2207428,5807,0,0,3.131133847,-6.256518083
2207449,5828,0,0,3.168259762,-6.165426263
2207459,5838,0,0,3.130562614,-6.214271494
2207469,5848,0,0,3.167059233,-6.182689921
2207469,5848,0,0,3.167059233,-6.182689921
2207489,5868,0,0,3.272644467,-6.108588557
2207499,5878,0,0,3.213784707,-6.086956181
2207509,5888,0,0,3.250090161,-6.20072527
2207520,5899,0,0,3.205562996,-6.112255695
2207530,5909,0,0,3.148043012,-6.062939282
2207540,5919,0,0,3.129615184,-6.090845588
2207550,5929,0,0,3.15563903,-6.147381743
2207560,5939,0,0,3.14739707,-6.172672597
2207580,5959,0,0,3.16378124,-6.222310406
2207591,5970,0,0,3.199426423,-6.3196955
2207601,5980,0,0,3.202383212,-6.326014703
2207611,5990,0,0,3.162241491,-6.222493687
2207621,6000,0,0,3.195460971,-6.238642204
2207631,6010,0,0,3.203075465,-6.247046915
2207641,6020,0,0,3.19559901,-6.288109867
2207651,6030,0,0,3.168958871,-6.265240102
2207662,6041,0,0,3.156611671,-6.17401307
2207672,6051,0,0,3.206683723,-6.190600409
2207682,6061,0,0,3.251946777,-6.205639078
2207692,6071,0,0,3.230995498,-6.22962899
2207702,6081,0,0,3.198621886,-6.249167999
2207712,6091,0,0,3.18847411,-6.19190289
2207722,6101,0,0,3.178489042,-6.241337323
2207743,6122,0,0,3.179912725,-6.259547602
2207753,6132,0,0,3.237108347,-6.302370836
2207763,6142,0,0,3.181624182,-6.169999729
2207763,6142,0,0,3.181624182,-6.169999729
2207773,6152,0,0,3.239809585,-6.193612258
2207793,6172,0,0,3.180855705,-6.188147603
2207803,6182,0,0,3.212290908,-6.171198426
2207803,6182,0,0,3.212290908,-6.171198426
2207814,6193,0,0,3.254173744,-6.210851477
2207824,6203,0,0,3.21302886,-6.237092921
2207854,6233,0,0,3.210777966,-6.205324399
2207874,6253,0,0,3.128697401,-6.257106002
2207884,6263,0,0,3.159674068,-6.207558277
