timestamp,,e_point,n_point,e_cur,n_cur,,,Cur_head,Head_ref,Head_command
1.65661E+12,8762.800049,0,0,1.184,1.17,-0.009964118,0,93.38723755,0,0
1.65661E+12,8863.110107,0,0,1.183,1.17,-0.00996909,0,93.21801758,0,0
1.65661E+12,8963.570068,0,0,1.183,1.17,0,0,93.01753998,0,0
1.65661E+12,9063.890137,0,0,1.182,1.17,-0.009968095,0,92.82191467,0,0
1.65661E+12,9164.199951,0,0,1.182,1.17,0,0,92.65579987,0,0
1.65661E+12,9264.860107,0,0,1.181,1.171,-0.009934417,0.009934417,92.50141907,0,0
1.65661E+12,9365.150146,0,0,1.18,1.171,-0.00997108,0,92.39131165,0,0
1.65661E+12,9465.439941,0,0,1.18,1.171,0,0,92.29258728,0,0
1.65661E+12,9565.76001,0,0,1.18,1.17,0,-0.009968095,92.18121338,0,0
1.65661E+12,9666.060059,0,0,1.179,1.169,-0.009970085,-0.009970085,92.06918335,0,0
1.65661E+12,9766.530029,0,0,1.179,1.169,0,0,92.02896118,0,0
1.65661E+12,9866.790039,0,0,1.179,1.169,0,0,91.99664307,0,0
1.65661E+12,9967.120117,0,0,1.179,1.169,0,0,91.93852234,0,0
1.65661E+12,10067.71997,0,0,1.18,1.169,0.009940372,0,91.91042328,0,0
1.65661E+12,10168.40015,0,0,1.181,1.169,0.009932442,0,91.92498779,0,0
1.65661E+12,10269.68994,0,0,1.181,1.169,0,0,91.96369934,0,0
1.65661E+12,10370,0,0,1.182,1.169,0.00996909,0,92.02093506,0,0
1.65661E+12,10470.29004,0,0,1.183,1.169,0.00997108,0,92.06585693,0,0
1.65661E+12,10570.59009,0,0,1.183,1.169,0,0,92.1350708,0,0
1.65661E+12,10670.90015,0,0,1.183,1.168,0,-0.00996909,92.2015152,0,0
1.65661E+12,10771.61011,0,0,1.183,1.167,0,-0.009929504,92.2334137,0,0
1.65661E+12,10872,0,0,1.183,1.167,0,0,92.26777649,0,0
1.65661E+12,10972.45996,0,0,1.183,1.167,0,0,92.30153656,0,0
1.65661E+12,11072.89014,0,0,1.183,1.167,0,0,92.35234833,0,0
1.65661E+12,11173.29004,0,0,1.182,1.167,-0.009960169,0,92.37333679,0,0
1.65661E+12,11273.90015,0,0,1.182,1.167,0,0,92.379776,0,0
1.65661E+12,11374.23999,0,0,1.182,1.167,0,0,92.43743134,0,0
1.65661E+12,11474.53003,0,0,1.182,1.168,0,0.00997108,92.44224548,0,0
1.65661E+12,11574.89014,0,0,1.183,1.168,0.009964118,0,92.4204483,0,0
1.65661E+12,11675.26001,0,0,1.183,1.168,0,0,92.34664154,0,0
1.65661E+12,11775.62012,0,0,1.184,1.169,0.009964118,0.009964118,92.26774597,0,0
1.65661E+12,11877.08008,0,0,1.184,1.169,0,0,92.12958527,0,0
1.65661E+12,11977.39014,0,0,1.185,1.17,0.00996909,0.00996909,92.03701019,0,0
1.65661E+12,12077.98999,0,0,1.184,1.171,-0.009940372,0.009940372,91.94210052,0,0
1.65661E+12,12178.29004,0,0,1.184,1.171,0,0,91.8795166,0,0
1.65661E+12,12278.59009,0,0,1.183,1.171,-0.009970085,0,91.81930542,0,0
1.65661E+12,12378.89014,0,0,1.181,1.17,-0.01994017,-0.009970085,91.76208496,0,0
1.65661E+12,12479.17993,0,0,1.181,1.17,0,0,91.67634583,0,0
1.65661E+12,12579.45996,0,0,1.18,1.169,-0.009972075,-0.009972075,91.62016296,0,0
1.65661E+12,12680.77002,0,0,1.18,1.169,0,0,91.56253815,0,0
1.65661E+12,12781.14014,0,0,1.18,1.167,0,-0.01992625,91.45288849,0,0
1.65661E+12,12881.51001,0,0,1.181,1.167,0.009963149,0,91.31011963,0,0
1.65661E+12,12981.92993,0,0,1.181,1.167,0,0,91.17353821,0,0
1.65661E+12,13082.27002,0,0,1.182,1.169,0.009966106,0.019932213,90.94910431,0,0
1.65661E+12,13182.66016,0,0,1.183,1.171,0.009961138,0.019922276,90.76895905,0,0
1.65661E+12,13283,0,0,1.183,1.171,0,0,90.54405212,0,0
1.65661E+12,13383.34009,0,0,1.183,1.172,0,0.009966106,90.37365723,0,0
1.65661E+12,13483.81006,0,0,1.183,1.172,0,0,90.28678131,0,0
1.65661E+12,13584.44995,0,0,1.182,1.173,-0.009936418,0.009936418,90.24516296,0,0
1.65661E+12,13684.94995,0,0,1.18,1.172,-0.019900498,-0.009950249,90.23279572,0,0
1.65661E+12,13785.30005,0,0,1.18,1.172,0,0,90.26747894,0,0
1.65661E+12,13885.70996,0,0,1.177,1.169,-0.029877528,-0.029877528,90.31009674,0,0
1.65661E+12,13986.44995,0,0,1.176,1.167,-0.009926545,-0.019853089,90.41452026,0,0
1.65661E+12,14086.86011,0,0,1.176,1.167,0,0,90.55142975,0,0
1.65661E+12,14187.27002,0,0,1.176,1.165,0,-0.019918352,90.65739441,0,0
1.65661E+12,14287.59009,0,0,1.176,1.165,0,0,90.84579468,0,0
1.65661E+12,14387.97998,0,0,1.177,1.164,0.009961162,-0.009961162,91.05187225,0,0
1.65661E+12,14488.32007,0,0,1.179,1.164,0.019932213,0,91.1611557,0,0
1.65661E+12,14590.30005,0,0,1.179,1.164,0,0,91.27720642,0,0
1.65661E+12,14692.22998,0,0,1.182,1.165,0.029431983,0.009810661,91.43818665,0,0
1.65661E+12,14793.42017,0,0,1.184,1.167,0.019764763,0.019764763,91.57328033,0,0
1.65661E+12,14894.07007,0,0,1.184,1.167,0,0,91.62908936,0,0
1.65661E+12,14994.61011,0,0,1.186,1.169,0.019892572,0.019892572,91.62755585,0,0
1.65661E+12,15094.93994,0,0,1.186,1.169,0,0,91.60498047,0,0
1.65661E+12,15195.55005,0,0,1.186,1.17,0,0.009939359,91.6468277,0,0
1.65661E+12,15295.88013,0,0,1.185,1.17,-0.009967101,0,91.679245,0,0
1.65661E+12,15396.90015,0,0,1.185,1.17,0,0,91.74156189,0,0
1.65661E+12,15497.38013,0,0,1.185,1.17,0,0,91.76729584,0,0
1.65661E+12,15597.92017,0,0,1.184,1.168,-0.009946286,-0.019892572,91.78170013,0,0
1.65661E+12,15698.38013,0,0,1.184,1.168,0,0,91.79114532,0,0
1.65661E+12,15799.28003,0,0,1.184,1.166,0,-0.019821625,91.78269958,0,0
1.65661E+12,15899.70996,0,0,1.184,1.166,0,0,91.79162598,0,0
1.65661E+12,16000.01001,0,0,1.184,1.166,0,0,91.7953186,0,0
1.65661E+12,16100.37012,0,0,1.184,1.166,0,0,91.78647614,0,0
1.65661E+12,16200.90015,0,0,1.184,1.166,0,0,91.79345703,0,0
1.65661E+12,16301.36011,0,0,1.184,1.167,0,0.009954215,91.79659271,0,0
1.65661E+12,16401.67017,0,0,1.183,1.168,-0.00996909,0.00996909,91.79823303,0,0
1.65661E+12,16501.95996,0,0,1.183,1.168,0,0,91.79914856,0,0
1.65661E+12,16602.27002,0,0,1.183,1.169,0,0.00996909,91.79955292,0,0
1.65661E+12,16702.8501,0,0,1.183,1.169,0,0,91.79978943,0,0
1.65661E+12,16803.53003,0,0,1.182,1.169,-0.009932466,0,91.88796234,0,0
1.65661E+12,16903.8501,0,0,1.182,1.169,0,0,92.00447083,0,0
1.65661E+12,17004.13013,0,0,1.182,1.169,0,0,92.15696716,0,0
1.65661E+12,17104.46997,0,0,1.182,1.168,0,-0.009966131,92.36116791,0,0
1.65661E+12,17204.87012,0,0,1.182,1.165,0,-0.029880434,92.56401062,0,0
1.65661E+12,17305.30005,0,0,1.182,1.165,0,0,92.82106018,0,0
1.65661E+12,17405.63013,0,0,1.181,1.162,-0.009967101,-0.029901302,93.08081055,0,0
1.65661E+12,17505.92993,0,0,1.18,1.16,-0.009970109,-0.019940218,93.32225037,0,0
1.65661E+12,17606.86011,0,0,1.18,1.159,0,-0.00990784,93.62037659,0,0
1.65661E+12,17707.15015,0,0,1.179,1.158,-0.00997108,-0.00997108,93.83006287,0,0
1.65661E+12,17807.45996,0,0,1.179,1.158,0,0,94.00748444,0,0
1.65661E+12,17907.77002,0,0,1.179,1.159,0,0.00996909,94.15086365,0,0
1.65661E+12,18008.15015,0,0,1.169,1.16,-0.099621313,0.009962131,94.23482513,0,0
1.65661E+12,18108.38013,0,0,1.169,1.16,0,0,94.31404114,0,0
1.65661E+12,18208.67993,0,0,1.192,1.163,0.22931251,0.029910327,94.41613007,0,0
1.65661E+12,18308.95996,0,0,1.208,1.165,0.159553204,0.019944151,94.51100922,0,0
1.65661E+12,18409.5,0,0,1.208,1.165,0,0,94.69756317,0,0
1.65661E+12,18509.84009,0,0,1.215,1.164,0.069762745,-0.009966106,94.85334015,0,0
1.65661E+12,18610.14014,0,0,1.215,1.164,0,0,95.03222656,0,0
1.65661E+12,18710.42017,0,0,1.213,1.163,-0.019944151,-0.009972075,95.21858978,0,0
1.65661E+12,18811.39014,0,0,1.206,1.162,-0.069327543,-0.009903935,95.37303162,0,0
1.65661E+12,18912.14014,0,0,1.206,1.162,0,0,95.66281128,0,0
1.65661E+12,19012.69995,0,0,1.191,1.161,-0.149164953,-0.00994433,95.82813263,0,0
1.65661E+12,19113.67993,0,0,1.172,1.16,-0.188156107,-0.009902953,95.96842194,0,0
1.65661E+12,19214.05005,0,0,1.172,1.16,0,0,96.12744141,0,0
1.65661E+12,19314.3501,0,0,1.185,1.161,0.129611103,0.009970085,96.22976685,0,0
1.65661E+12,19414.67017,0,0,1.185,1.161,0,0,96.30474091,0,0
1.65661E+12,19515,0,0,1.188,1.162,0.029901375,0.009967125,96.35389709,0,0
1.65661E+12,19615.52002,0,0,1.19,1.164,0.019896534,0.019896534,96.36573792,0,0
1.65661E+12,19715.92017,0,0,1.19,1.164,0,0,96.33421326,0,0
1.65661E+12,19816.20996,0,0,1.19,1.166,0,0.019942208,96.31655884,0,0
1.65661E+12,19916.83008,0,0,1.19,1.167,0,0.00993837,96.30801392,0,0
1.65661E+12,20017.11011,0,0,1.19,1.167,0,0,96.30448914,0,0
1.65661E+12,20117.51001,0,0,1.189,1.168,-0.009960169,0.009960169,96.26405334,0,0
1.65661E+12,20218.20996,0,0,1.189,1.168,0,0,96.17939758,0,0
1.65661E+12,20318.68994,0,0,1.188,1.169,-0.009952231,0.009952231,96.13842773,0,0
1.65661E+12,20418.98999,0,0,1.186,1.169,-0.01994017,0,96.13816071,0,0
1.65661E+12,20519.43994,0,0,1.186,1.169,0,0,96.16539764,0,0
1.65661E+12,20619.86011,0,0,1.185,1.167,-0.009958159,-0.019916318,96.23238373,0,0
1.65661E+12,20720.26001,0,0,1.184,1.165,-0.009960169,-0.019920338,96.31887817,0,0
1.65661E+12,20821.02002,0,0,1.184,1.165,0,0,96.40573883,0,0
1.65661E+12,20921.38013,0,0,1.183,1.164,-0.009964118,-0.009964118,96.47614288,0,0
1.65661E+12,21021.77002,0,0,1.183,1.164,0,0,96.52429962,0,0
1.65661E+12,21122.12012,0,0,1.183,1.162,0,-0.019930225,96.64007568,0,0
1.65661E+12,21222.44995,0,0,1.184,1.161,0.009967125,-0.009967125,96.73028564,0,0
1.65661E+12,21322.79004,0,0,1.184,1.161,0,0,96.81786346,0,0
1.65661E+12,21423.20996,0,0,1.186,1.162,0.019916367,0.009958183,96.81873322,0,0
1.65661E+12,21523.84009,0,0,1.188,1.164,0.019874764,0.019874764,96.80975342,0,0
1.65661E+12,21624.98999,0,0,1.188,1.164,0,0,96.79100037,0,0
1.65661E+12,21725.45996,0,0,1.19,1.166,0.019906446,0.019906446,96.7953186,0,0
1.65661E+12,21825.78003,0,0,1.19,1.166,0,0,96.79789734,0,0
1.65661E+12,21926.17017,0,0,1.19,1.167,0,0.009961138,96.78552246,0,0
1.65661E+12,22026.52002,0,0,1.188,1.167,-0.019930273,0,96.77391815,0,0
1.65661E+12,22126.86011,0,0,1.188,1.167,0,0,96.73846436,0,0
1.65661E+12,22227.51001,0,0,1.186,1.167,-0.019870859,0,96.72001648,0,0
1.65661E+12,22328.52002,0,0,1.185,1.166,-0.009900009,-0.009900009,96.7104187,0,0
1.65661E+12,22429,0,0,1.185,1.166,0,0,96.75691986,0,0
1.65661E+12,22529.79004,0,0,1.184,1.165,-0.009921615,-0.009921615,96.80957794,0,0
1.65661E+12,22631.05005,0,0,1.184,1.165,0,0,96.85294342,0,0
1.65661E+12,22732.29004,0,0,1.184,1.166,0,0.00987752,96.91081238,0,0
1.65661E+12,22832.63013,0,0,1.185,1.166,0.009966106,0,96.97640228,0,0
1.65661E+12,22932.93994,0,0,1.185,1.166,0,0,97.03684235,0,0
1.65661E+12,23033.26001,0,0,1.187,1.166,0.019936191,0,97.10926056,0,0
1.65661E+12,23133.62012,0,0,1.188,1.165,0.009964118,-0.009964118,97.15977478,0,0
1.65661E+12,23234.07007,0,0,1.188,1.165,0,0,97.22153473,0,0
1.65661E+12,23334.48999,0,0,1.189,1.165,0.009958183,0,97.26202393,0,0
1.65661E+12,23435.26001,0,0,1.189,1.165,0,0,97.28024292,0,0
1.65661E+12,23535.6001,0,0,1.189,1.164,0,-0.009966106,97.28971863,0,0
1.65661E+12,23636.46997,0,0,1.189,1.164,0,0,97.25589752,0,0
1.65661E+12,23736.83008,0,0,1.189,1.164,0,0,97.18112946,0,0
1.65661E+12,23837.15015,0,0,1.188,1.163,-0.009968095,-0.009968095,97.07161713,0,0
1.65661E+12,23937.45996,0,0,1.189,1.164,0.009969114,0.009969114,96.92224884,0,0
1.65661E+12,24037.78003,0,0,1.189,1.164,0,0,96.71974182,0,0
1.65661E+12,24138.01001,0,0,1.19,1.166,0.009977055,0.019954109,96.52218628,0,0
1.65661E+12,24238.31006,0,0,1.19,1.166,0,0,96.2900238,0,0
1.65661E+12,24338.76001,0,0,1.19,1.167,0,0.009955206,95.97329712,0,0
1.65661E+12,24439.12012,0,0,1.189,1.169,-0.009964118,0.019928237,95.77550507,0,0
1.65661E+12,24539.47998,0,0,1.189,1.169,0,0,95.58174133,0,0
1.65661E+12,24639.76001,0,0,1.188,1.169,-0.009972075,0,95.50170135,0,0
1.65661E+12,24740.12012,0,0,1.188,1.168,0,-0.009964118,95.45846558,0,0
1.65661E+12,24840.67993,0,0,1.188,1.168,0,0,95.47838593,0,0
1.65661E+12,24941.68994,0,0,1.188,1.167,0,-0.009900009,95.51394653,0,0
1.65661E+12,25042.09009,0,0,1.188,1.167,0,0,95.55834961,0,0
1.65661E+12,25142.5,0,0,1.188,1.167,0,0,95.62236786,0,0
1.65661E+12,25243.11011,0,0,1.189,1.167,0.009939359,0,95.64608765,0,0
1.65661E+12,25343.46997,0,0,1.189,1.167,0,0,95.62230682,0,0
1.65661E+12,25443.79004,0,0,1.19,1.167,0.009968095,0,95.5319519,0,0
1.65661E+12,25544.13013,0,0,1.19,1.168,0,0.009966106,95.43723297,0,0
1.65661E+12,25644.37012,0,0,1.19,1.168,0,0,95.31481171,0,0
1.65661E+12,25744.68994,0,0,1.189,1.168,-0.00996812,0,95.21869659,0,0
1.65661E+12,25845.5,0,0,1.188,1.168,-0.009919645,0,95.09843445,0,0
1.65661E+12,25945.79004,0,0,1.188,1.168,0,0,94.92295837,0,0
1.65661E+12,26046.11011,0,0,1.187,1.167,-0.009968095,-0.009968095,94.7596817,0,0
1.65661E+12,26146.51001,0,0,1.187,1.167,0,0,94.68309784,0,0
1.65661E+12,26247.17017,0,0,1.187,1.167,0,0,94.59367371,0,0
1.65661E+12,26347.45996,0,0,1.188,1.166,0.009971104,-0.009971104,94.5030365,0,0
1.65661E+12,26447.88013,0,0,1.188,1.166,0,0,94.41362,0,0
1.65661E+12,26548.17017,0,0,1.188,1.165,0,-0.00997108,94.29826355,0,0
1.65661E+12,26648.58008,0,0,1.187,1.165,-0.009959176,0,94.19595337,0,0
1.65661E+12,26748.88013,0,0,1.187,1.165,0,0,94.00605774,0,0
1.65661E+12,26849.17993,0,0,1.185,1.166,-0.019940218,0.009970109,93.84854126,0,0
1.65661E+12,26949.5,0,0,1.185,1.166,0,0,93.66868591,0,0
1.65661E+12,27049.84009,0,0,1.183,1.166,-0.019932213,0,93.50827026,0,0
1.65661E+12,27150.12012,0,0,1.182,1.167,-0.009972075,0.009972075,93.38729095,0,0
1.65661E+12,27250.42993,0,0,1.182,1.167,0,0,93.2908783,0,0
1.65661E+12,27350.90015,0,0,1.182,1.168,0,0.009953199,93.19615936,0,0
1.65661E+12,27451.42993,0,0,1.183,1.167,0.009947301,-0.009947301,93.15380859,0,0
1.65661E+12,27551.73999,0,0,1.183,1.167,0,0,93.1242218,0,0
1.65661E+12,27652.07007,0,0,1.185,1.167,0.019934202,0,93.132164,0,0
1.65661E+12,27752.43994,0,0,1.185,1.167,0,0,93.16716766,0,0
1.65661E+12,27852.73999,0,0,1.186,1.166,0.009970085,-0.009970085,93.2227478,0,0
1.65661E+12,27953.12012,0,0,1.187,1.165,0.009962131,-0.009962131,93.26679993,0,0
1.65661E+12,28053.75,0,0,1.187,1.165,0,0,93.34004211,0,0
1.65661E+12,28154.09009,0,0,1.187,1.163,0,-0.019932213,93.33602142,0,0
1.65661E+12,28254.5,0,0,1.187,1.163,0,0,93.31621552,0,0
1.65661E+12,28354.86011,0,0,1.187,1.163,0,0,93.30976105,0,0
1.65661E+12,28455.17017,0,0,1.187,1.162,0,-0.00996909,93.3050766,0,0
1.65661E+12,28555.46997,0,0,1.187,1.162,0,0,93.35405731,0,0
1.65661E+12,28655.79004,0,0,1.186,1.162,-0.009968095,0,93.40959167,0,0
1.65661E+12,28756.03003,0,0,1.186,1.161,0,-0.009976058,93.47887421,0,0
1.65661E+12,28856.63013,0,0,1.186,1.161,0,0,93.53221893,0,0
1.65661E+12,28957.1001,0,0,1.186,1.161,0,0,93.53952789,0,0
1.65661E+12,29057.6001,0,0,1.187,1.162,0.009950249,0.009950249,93.50719452,0,0
1.65661E+12,29158.09009,0,0,1.187,1.162,0,0,93.45998383,0,0
1.65661E+12,29258.90015,0,0,1.187,1.164,0,0.01983929,93.41165161,0,0
1.65661E+12,29359.3501,0,0,1.187,1.164,0,0,93.35404205,0,0
1.65661E+12,29459.68994,0,0,1.187,1.165,0,0.009966131,93.328125,0,0
1.65661E+12,29560.06006,0,0,1.187,1.167,0,0.01992625,93.31361389,0,0
1.65661E+12,29660.41016,0,0,1.187,1.167,0,0,93.30708313,0,0
1.65661E+12,29760.78003,0,0,1.185,1.167,-0.019926298,0,93.34326172,0,0
1.65661E+12,29861.62012,0,0,1.183,1.166,-0.019833382,-0.009916691,93.36048889,0,0
1.65661E+12,29962.04004,0,0,1.183,1.166,0,0,93.42739868,0,0
1.65661E+12,30062.37012,0,0,1.182,1.166,-0.009967101,0,93.46495056,0,0
1.65661E+12,30162.84009,0,0,1.182,1.166,0,0,93.48345947,0,0
1.65661E+12,30263.6001,0,0,1.182,1.167,0,0.009924572,93.45091248,0,0
1.65661E+12,30364.40015,0,0,1.183,1.168,0.00992063,0.00992063,93.41113281,0,0
1.65661E+12,30465.05005,0,0,1.183,1.168,0,0,93.35379028,0,0
1.65661E+12,30565.43994,0,0,1.186,1.169,0.029883487,0.009961162,93.33010101,0,0
1.65661E+12,30665.80005,0,0,1.188,1.169,0.019928237,0,93.31456757,0,0
1.65661E+12,30766.07007,0,0,1.188,1.169,0,0,93.41653442,0,0
1.65661E+12,30866.65015,0,0,1.189,1.169,0.009942327,0,93.46378326,0,0
1.65661E+12,30966.97998,0,0,1.189,1.169,0,0,93.59367371,0,0
1.65661E+12,31067.65015,0,0,1.188,1.167,-0.00993343,-0.019866859,93.76416016,0,0
1.65661E+12,31168.06006,0,0,1.187,1.165,-0.009959176,-0.019918352,93.91287231,0,0
1.65661E+12,31268.78003,0,0,1.187,1.165,0,0,94.05057526,0,0
1.65661E+12,31369.13013,0,0,1.185,1.163,-0.019930225,-0.019930225,94.20767975,0,0
1.65661E+12,31470.65015,0,0,1.184,1.16,-0.009850274,-0.029550822,94.36842346,0,0
1.65661E+12,31571.07007,0,0,1.184,1.16,0,0,94.5144577,0,0
1.65661E+12,31672.14014,0,0,1.183,1.162,-0.009894126,0.019788252,94.58992767,0,0
1.65661E+12,31772.39014,0,0,1.183,1.162,0,0,94.59512329,0,0
1.65661E+12,31872.71997,0,0,1.183,1.164,0,0.01993425,94.68554688,0,0
1.65661E+12,31973.05005,0,0,1.183,1.163,0,-0.009967101,94.84243011,0,0
