1.65662E+12,0,0,
1.65662E+12,1.350097656,0.223606796,
1.65662E+12,4.090087891,0.72111025,
1.65662E+12,16.61010742,0.640312419,
1.65662E+12,17.42993164,0.707106776,
1.65662E+12,26.06005859,0.699999995,
1.65662E+12,26.91015625,0.199999998,
1.65662E+12,38.77001953,0.316227764,
1.65662E+12,39.37011719,0.360555125,
1.65662E+12,49.97998047,0.299999998,
1.65662E+12,50.66015625,0.299999998,
1.65662E+12,54.47998047,0.538516477,
1.65662E+12,66.47998047,0.316227764,
1.65662E+12,67.01000977,0.299999998,
1.65662E+12,74.80004883,0.921954439,
1.65662E+12,75.48999023,1.345362359,
1.65662E+12,87.68994141,0.72111025,
1.65662E+12,88.38012695,0.921954386,
1.65662E+12,89.34008789,0.509901947,
1.65662E+12,100.3400879,0.538516477,
1.65662E+12,100.9399414,0.412310559,
1.65662E+12,116.2700195,0.943398106,
1.65662E+12,116.9001465,0.199999998,
1.65662E+12,124.4199219,0.583095185,
1.65662E+12,133.25,0.921954439,
1.65662E+12,133.8100586,0.538516477,
1.65662E+12,143.8100586,0.399999997,
1.65662E+12,144.75,0.86023252,
1.65662E+12,154.5200195,0.799999994,
1.65662E+12,155.1000977,0.499999996,
1.65662E+12,164.9101563,0.781024962,
1.65662E+12,165.5300293,0.499999996,
1.65662E+12,187.5200195,0.223606796,
1.65662E+12,188.7099609,0.499999996,
1.65662E+12,189.6799316,0.199999998,
1.65662E+12,191.5100098,0.699999995,
1.65662E+12,201.7399902,0.360555125,
1.65662E+12,202.4499512,0.499999996,
1.65662E+12,205.0500488,0.099999999,
1.65662E+12,215.4699707,0.538516477,
1.65662E+12,216.0900879,0.583095185,
1.65662E+12,224.9799805,0.984885724,
1.65662E+12,225.6999512,1.280624838,
1.65662E+12,234.3500977,0.499999996,
1.65662E+12,234.8601074,0.412310559,
1.65662E+12,244.0600586,0.316227764,
1.65662E+12,244.6601563,0.199999998,
1.65662E+12,255.2700195,0.099999999,
1.65662E+12,265.6699219,0,
1.65662E+12,266.2399902,0.424264065,
1.65662E+12,274.9699707,0.316227764,
1.65662E+12,275.5200195,0.199999998,
1.65662E+12,284.9399414,0.199999998,
1.65662E+12,285.5300293,0.28284271,
1.65662E+12,295.1699219,0.223606796,
1.65662E+12,295.8200684,0.499999996,
1.65662E+12,305.6401367,0.099999999,
1.65662E+12,306.8100586,0.806225769,
1.65662E+12,314.1699219,0.223606796,
1.65662E+12,314.8000488,0.360555125,
1.65662E+12,326.4899902,0.499999996,
1.65662E+12,327.130127,0.447213592,
1.65662E+12,334.0600586,0.509901947,
1.65662E+12,334.6799316,0.424264065,
1.65662E+12,345.5,0.499999996,
1.65662E+12,346.1401367,0,
1.65662E+12,356.3500977,0.099999999,
1.65662E+12,357.5800781,0.565685421,
1.65662E+12,369.2800293,0.299999998,
1.65662E+12,370.0500488,0.565685421,
1.65662E+12,370.5900879,0.707106776,
1.65662E+12,379.3000488,0.499999996,
1.65662E+12,380.0900879,1.431782047,
1.65662E+12,391.1501465,0.921954439,
1.65662E+12,391.9599609,0.707106776,
1.65662E+12,405.8601074,0.761577305,
1.65662E+12,406.6000977,0.399999997,
1.65662E+12,407.3601074,0.099999999,
1.65662E+12,409.7800293,0.399999997,
1.65662E+12,420.1101074,0.583095185,
1.65662E+12,426.1201172,0.905538454,
1.65662E+12,432.2399902,0.499999996,
1.65662E+12,433.1799316,0.608276248,
1.65662E+12,435.0300293,0.223606796,
1.65662E+12,444.8901367,0.699999995,
1.65662E+12,455.1101074,0.854400368,
1.65662E+12,463.6799316,0.399999997,
1.65662E+12,471.1201172,0.424264065,
1.65662E+12,472.4299316,0.360555125,
1.65662E+12,473.2099609,0.670820388,
1.65662E+12,480.0600586,0.699999995,
1.65662E+12,481.2299805,0.412310559,
1.65662E+12,495.7800293,0.199999998,
1.65662E+12,496.4799805,0.360555125,
1.65662E+12,510.4499512,0.583095185,
1.65662E+12,511.1000977,0.199999998,
1.65662E+12,511.6401367,0.399999997,
1.65662E+12,520.4699707,0.670820388,
1.65662E+12,521.1201172,0.141421355,
1.65662E+12,530.0800781,0.412310559,
1.65662E+12,531.3500977,0.761577305,
1.65662E+12,542.1501465,0.424264065,
1.65662E+12,542.7299805,0.299999998,
1.65662E+12,544.630127,0.299999998,
1.65662E+12,555.4899902,0.199999998,
1.65662E+12,556.1000977,0.141421355,
1.65662E+12,566.3901367,0.728010983,
1.65662E+12,567.25,0.223606796,
1.65662E+12,569.3100586,0.223606796,
1.65662E+12,579.6401367,0.199999998,
1.65662E+12,580.3601074,0.099999999,
1.65662E+12,590.0500488,0.099999999,
1.65662E+12,591.6899414,0.608276248,
1.65662E+12,599.6000977,0.707106776,
1.65662E+12,600.6000977,0.699999995,
1.65662E+12,609.4599609,0.141421355,
1.65662E+12,610.0200195,0.099999999,
1.65662E+12,620.2299805,0.360555125,
1.65662E+12,621.5800781,0.199999998,
1.65662E+12,630.4399414,0.799999994,
1.65662E+12,631.0600586,0.565685421,
1.65662E+12,639.4101563,0.099999999,
1.65662E+12,640,0.223606796,
1.65662E+12,649.3500977,0.761577305,
1.65662E+12,650.2399902,0.499999996,
1.65662E+12,660.0600586,0.28284271,
1.65662E+12,660.7700195,0.509901947,
1.65662E+12,669.7099609,0.099999999,
1.65662E+12,670.5500488,0.316227764,
1.65662E+12,680,0.223606796,
1.65662E+12,680.6799316,0.299999998,
1.65662E+12,690.6101074,0.199999998,
1.65662E+12,691.8400879,0.499999996,
1.65662E+12,699.6101074,0.223606796,
1.65662E+12,700.2299805,0.199999998,
1.65662E+12,709.6799316,0.28284271,
1.65662E+12,710.2900391,0.447213592,
1.65662E+12,717.0700684,0.360555125,
1.65662E+12,727.9199219,0.707106776,
1.65662E+12,728.5700684,0.806225769,
1.65662E+12,729.0700684,0.824621119,
1.65662E+12,740.8500977,0.670820388,
1.65662E+12,741.5400391,0.099999999,
1.65662E+12,749.7900391,0.424264065,
1.65662E+12,751.0800781,0.424264065,
1.65662E+12,760.5600586,0.424264065,
1.65662E+12,761.1601563,0.099999999,
1.65662E+12,769.9899902,1.303840418,
1.65662E+12,770.9001465,0.86023252,
1.65662E+12,779.5700684,0.360555125,
1.65662E+12,791.0700684,0.599999995,
1.65662E+12,792.2399902,0.707106776,
1.65662E+12,793.2399902,0.707106776,
1.65662E+12,799.6699219,0.707106776,
1.65662E+12,805.6501465,1.236931678,
1.65662E+12,811.4899902,0.447213592,
1.65662E+12,823.9899902,0.538516477,
1.65662E+12,830.1501465,0.806225769,
1.65662E+12,830.8200684,0.199999998,
1.65662E+12,831.4699707,0.565685421,
1.65662E+12,839.3601074,0.670820388,
1.65662E+12,845.1799316,0.316227764,
1.65662E+12,846.6699219,0.699999995,
1.65662E+12,881.0300293,0.707106776,
1.65662E+12,881.75,0.499999996,
1.65662E+12,882.4001465,0.499999996,
1.65662E+12,884.5700684,0.921954386,
1.65662E+12,895.1999512,0.538516477,
1.65662E+12,895.8200684,0.728010983,
1.65662E+12,905.8000488,0.848528131,
1.65662E+12,906.9199219,0.538516477,
1.65662E+12,924.8601074,0.223606796,
1.65662E+12,925.6401367,0.799999994,
1.65662E+12,926.5,0.509901947,
1.65662E+12,934.7199707,0.72111025,
1.65662E+12,935.3200684,0.538516477,
1.65662E+12,939.5900879,0.412310559,
1.65662E+12,950.4499512,0.538516477,
1.65662E+12,951.2199707,1.044030643,
1.65662E+12,960.1101074,0.761577305,
1.65662E+12,961.1601563,0.223606796,
1.65662E+12,970.5800781,0.299999998,
1.65662E+12,972.0600586,0.412310559,
1.65662E+12,988.4699707,0.199999998,
1.65662E+12,989.4799805,0.223606796,
1.65662E+12,990.2099609,0.223606796,
1.65662E+12,990.9101563,0.399999997,
1.65662E+12,1004.929932,0.299999998,
1.65662E+12,1013.090088,0.728010983,
1.65662E+12,1013.939941,1.029562959,
1.65662E+12,1023.51001,0.499999996,
1.65662E+12,1029.459961,0.583095185,
1.65662E+12,1030.080078,0.806225769,
1.65662E+12,1036.72998,0.824621119,
1.65662E+12,1037.560059,0.670820388,
1.65662E+12,1045.73999,0.360555125,
1.65662E+12,1055.660156,0.299999998,
1.65662E+12,1062.380127,0.223606796,
1.65662E+12,1070.810059,0.399999997,
1.65662E+12,1077.140137,0.316227764,
1.65662E+12,1089.280029,0.499999996,
1.65662E+12,1090.340088,0.316227764,
1.65662E+12,1096.620117,0.447213592,
1.65662E+12,1098.199951,0.316227764,
1.65662E+12,1099.949951,0,
1.65662E+12,1110.880127,0.499999996,
1.65662E+12,1117.169922,0.72111025,
1.65662E+12,1117.97998,0.707106776,
1.65662E+12,1126.919922,0.989949486,
1.65662E+12,1127.640137,0.199999998,
1.65662E+12,1134.850098,0.299999998,
1.65662E+12,1135.640137,0.199999998,
1.65662E+12,1145.01001,0.424264065,
1.65662E+12,1146.679932,0.640312419,
1.65662E+12,1154.679932,0.538516477,
1.65662E+12,1155.27002,0.670820388,
1.65662E+12,1166.810059,0.099999999,
1.65662E+12,1168.070068,0.299999998,
1.65662E+12,1174.880127,0.499999996,
1.65662E+12,1177.429932,0.424264065,
1.65662E+12,1185.790039,0.316227764,
1.65662E+12,1186.830078,0.699999995,
1.65662E+12,1195.219971,0.399999997,
1.65662E+12,1196.160156,0.360555125,
1.65662E+12,1205.47998,0.412310559,
