1.6566E+12,0,1.179266774,2.358474083,0.55457044,-0.86373644,0.5,2.68,0.2,1.1,0.683,1.21,-47.8856163,2.04300321,0.36355478
1.6566E+12,108.6501465,1.179266774,2.358474083,0.55457044,-0.86373644,0.5,2.68,0.2,1.1,0.683,1.21,-47.73467636,2.04300321,0.36092039
1.6566E+12,212.7001953,1.179266774,2.358474083,0.55457044,-0.86373644,0.5,2.68,0.2,1.1,0.683,1.21,-47.77527618,2.04300321,0.36162899
1.6566E+12,316.4602051,1.179266774,2.358474083,0.55457044,-0.86373644,0.5,2.68,0.2,1.1,0.683,1.21,-47.0522995,2.04300321,0.34901066
1.6566E+12,419.6101074,1.179266774,2.358474083,0.55457044,-0.86373644,0.5,2.68,0.2,1.1,0.683,1.21,-46.84653854,2.04300321,0.34541946
1.6566E+12,523.8000488,1.179266774,2.358474083,0.55457044,-0.86373644,0.5,2.68,0.2,1.1,0.683,1.21,-47.15803146,2.04300321,0.35085603
1.6566E+12,628.8100586,1.179266774,2.358474083,0.50892228,-0.85012594,0.5,2.68,0.2,1.1,0.646,1.18,-46.40463638,2.02939272,0.3513173
1.6566E+12,733.7600098,1.179266774,2.358474083,0.51844538,-0.85484933,0.5,2.68,0.2,1.1,0.648,1.182,-45.49259949,2.03411611,0.33067586
1.6566E+12,844.130127,1.179266774,2.358474083,0.50408016,-0.84887937,0.5,2.68,0.2,1.1,0.642,1.177,-44.81341934,2.02814615,0.3247919
1.6566E+12,948.4501953,1.179266774,2.358474083,0.50538609,-0.8494221,0.5,2.68,0.2,1.1,0.643,1.178,-43.98680115,2.02868887,0.30982196
1.6566E+12,1052.390137,1.179266774,2.358474083,0.5149092,-0.85414549,0.5,2.68,0.2,1.1,0.65,1.186,-43.33637238,2.03341226,0.29374645
1.6566E+12,1155.850098,1.179266774,2.358474083,0.5236691,-0.85702023,0.5,2.68,0.2,1.1,0.657,1.192,-42.79209518,2.036287,0.28137228
1.6566E+12,1261.330078,1.179266774,2.358474083,0.55370547,-0.86950288,0.5,2.68,0.2,1.1,0.68,1.215,-42.82241058,2.04876965,0.26941873
1.6566E+12,1365.77002,1.179266774,2.358474083,0.54548829,-0.86532221,0.5,2.68,0.2,1.1,0.674,1.208,-42.87175369,2.04458898,0.2744606
1.6566E+12,1472.180176,1.179266774,2.358474083,0.54733695,-0.864559,0.5,2.68,0.2,1.1,0.676,1.208,-43.22395325,2.04382578,0.28137085
1.6566E+12,1575.830078,1.179266774,2.358474083,0.5495672,-0.86472012,0.5,2.68,0.2,1.1,0.678,1.209,-43.64577484,2.0439869,0.2885719
1.6566E+12,1681.310059,1.179266774,2.358474083,0.55125473,-0.86618717,0.5,2.68,0.2,1.1,0.679,1.211,-43.98416519,2.04545395,0.29301088
1.6566E+12,1786.5,1.179266774,2.358474083,0.55408707,-0.8704272,0.5,2.68,0.2,1.1,0.68,1.216,-43.77872086,2.04969398,0.28518517
1.6566E+12,1895.610107,1.179266774,2.358474083,0.55354435,-0.87173313,0.5,2.68,0.2,1.1,0.679,1.217,-43.07394409,2.05099991,0.27157857
1.6566E+12,1999.73999,1.179266774,2.358474083,0.55316275,-0.87080881,0.5,2.68,0.2,1.1,0.679,1.216,-42.64818192,2.05007558,0.26507194
1.6566E+12,2106.590088,1.179266774,2.358474083,0.55093249,-0.87064768,0.5,2.68,0.2,1.1,0.677,1.215,-42.1198616,2.04991446,0.25601213
1.6566E+12,2214.190186,1.179266774,2.358474083,0.54832063,-0.86956224,0.5,2.68,0.2,1.1,0.675,1.213,-41.24069214,2.04882901,0.24175318
1.6566E+12,2321.140137,1.179266774,2.358474083,0.54832063,-0.86956224,0.5,2.68,0.2,1.1,0.675,1.213,-41.03552246,2.04882901,0.23817229
1.6566E+12,2426.380127,1.179266774,2.358474083,0.54293579,-0.8696216,0.5,2.68,0.2,1.1,0.67,1.211,-40.56944656,2.04888837,0.22997837
1.6566E+12,2547.370117,1.179266774,2.358474083,0.54347852,-0.86831567,0.5,2.68,0.2,1.1,0.671,1.21,-39.7124939,2.04758244,0.21632766
1.6566E+12,2663.469971,1.179266774,2.358474083,0.5462515,-0.86717086,0.5,2.68,0.2,1.1,0.674,1.21,-39.14380646,2.04643763,0.207547
1.6566E+12,2769.960205,1.179266774,2.358474083,0.55010992,-0.86341419,0.5,2.68,0.2,1.1,0.679,1.208,-38.44264603,2.04268097,0.1990661
1.6566E+12,2881.120117,1.179266774,2.358474083,0.55282354,-0.85688455,0.5,2.68,0.2,1.1,0.684,1.203,-38.18525696,2.03615132,0.20110346
1.6566E+12,2985.820068,1.179266774,2.358474083,0.55461284,-0.85073651,0.5,2.68,0.2,1.1,0.688,1.198,-37.86794662,2.03000328,0.2017134
1.6566E+12,3089.940186,1.179266774,2.358474083,0.55678373,-0.84551279,0.5,2.68,0.2,1.1,0.692,1.194,-37.5737381,2.02477956,0.20180221
1.6566E+12,3194.920166,1.179266774,2.358474083,0.55933623,-0.8412134,0.5,2.68,0.2,1.1,0.696,1.191,-37.27404022,2.02048017,0.20136223
1.6566E+12,3298.560059,1.179266774,2.358474083,0.56673084,-0.83816058,0.5,2.68,0.2,1.1,0.704,1.191,-37.15266418,2.01742735,0.20180529
1.6566E+12,3407.960205,1.179266774,2.358474083,0.57026703,-0.83886442,0.5,2.68,0.2,1.1,0.707,1.193,-36.99000549,2.0181312,0.19826252
1.6566E+12,3514,1.179266774,2.358474083,0.57195456,-0.84033147,0.5,2.68,0.2,1.1,0.708,1.195,-36.66483307,2.01959825,0.19112014
1.6566E+12,3621.01001,1.179266774,2.358474083,0.57103023,-0.84071308,0.5,2.68,0.2,1.1,0.707,1.195,-36.41297913,2.01997985,0.18634285
1.6566E+12,3725.190186,1.179266774,2.358474083,0.56787565,-0.84093356,0.5,2.68,0.2,1.1,0.704,1.194,-36.03441238,2.02020033,0.17951514
1.6566E+12,3830.219971,1.179266774,2.358474083,0.56488219,-0.83892378,0.5,2.68,0.2,1.1,0.702,1.191,-35.28922653,2.01819056,0.16851896
1.6566E+12,3941.950195,1.179266774,2.358474083,0.56150712,-0.83598968,0.5,2.68,0.2,1.1,0.7,1.187,-33.82381439,2.01525646,0.1458768
1.6566E+12,4047.040039,1.179266774,2.358474083,0.55998071,-0.83229238,0.5,2.68,0.2,1.1,0.7,1.183,-33.0904274,2.01155915,0.13677408
1.6566E+12,4152.420166,1.179266774,2.358474083,0.55883591,-0.8295194,0.5,2.68,0.2,1.1,0.7,1.18,-32.1934433,2.00878617,0.12389174
1.6566E+12,4256.330078,1.179266774,2.358474083,0.55992135,-0.82690754,0.5,2.68,0.2,1.1,0.702,1.178,-31.63808441,2.00617431,0.11681076
1.6566E+12,4365.110107,1.179266774,2.358474083,0.56122728,-0.82745026,0.5,2.68,0.2,1.1,0.703,1.179,-31.1276722,2.00671704,0.10832735
1.6566E+12,4468.580078,1.179266774,2.358474083,0.56291481,-0.82891731,0.5,2.68,0.2,1.1,0.704,1.181,-30.61906815,2.00818409,0.09701579
1.6566E+12,4575.47998,1.179266774,2.358474083,0.56498395,-0.83130869,0.5,2.68,0.2,1.1,0.705,1.184,-30.20401001,2.01057546,0.08738028
1.6566E+12,4679.830078,1.179266774,2.358474083,0.56705308,-0.83370007,0.5,2.68,0.2,1.1,0.706,1.187,-29.87630844,2.01296684,0.07926944
1.6566E+12,4783.100098,1.179266774,2.358474083,0.56966494,-0.83478551,0.5,2.68,0.2,1.1,0.708,1.189,-29.81453133,2.01405229,0.07710578
1.6566E+12,4887.430176,1.179266774,2.358474083,0.57151359,-0.83402231,0.5,2.68,0.2,1.1,0.71,1.189,-29.81985092,2.01328908,0.07796182
1.6566E+12,4991.210205,1.179266774,2.358474083,0.57221744,-0.83048612,0.5,2.68,0.2,1.1,0.712,1.186,-29.6572876,2.0097529,0.07866074
1.6566E+12,5102.73999,1.179266774,2.358474083,0.56986846,-0.81955533,0.5,2.68,0.2,1.1,0.714,1.175,-29.5778923,1.9988221,0.08820583
1.6566E+12,5207.910156,1.179266774,2.358474083,0.56888478,-0.81455209,0.5,2.68,0.2,1.1,0.715,1.17,-29.30859947,1.99381887,0.08850902
1.6566E+12,5314.950195,1.179266774,2.358474083,0.56997022,-0.81194023,0.5,2.68,0.2,1.1,0.717,1.168,-29.09021378,1.99120701,0.08730933
1.6566E+12,5418.360107,1.179266774,2.358474083,0.57328593,-0.8094895,0.5,2.68,0.2,1.1,0.721,1.167,-29.30737877,1.98875627,0.09355031
1.6566E+12,5521.800049,1.179266774,2.358474083,0.57883189,-0.80719988,0.5,2.68,0.2,1.1,0.727,1.167,-29.12956429,1.98646666,0.09273648
1.6566E+12,5625.840088,1.179266774,2.358474083,0.58530217,-0.80452866,0.5,2.68,0.2,1.1,0.734,1.167,-29.0807724,1.98379544,0.09455612
1.6566E+12,5731.73999,1.179266774,2.358474083,0.59231518,-0.80055151,0.5,2.68,0.2,1.1,0.742,1.166,-28.85623741,1.97981829,0.09461439
1.6566E+12,5835.719971,1.179266774,2.358474083,0.59725905,-0.79418299,0.5,2.68,0.2,1.1,0.749,1.162,-28.18906212,1.97344976,0.08933851
1.6566E+12,5942.73999,1.179266774,2.358474083,0.60182133,-0.78689014,0.5,2.68,0.2,1.1,0.756,1.157,-27.65319252,1.96615691,0.08727867
1.6566E+12,6045.590088,1.179266774,2.358474083,0.60415334,-0.77943617,0.5,2.68,0.2,1.1,0.761,1.151,-27.30262184,1.95870294,0.08861403
1.6566E+12,6149.670166,1.179266774,2.358474083,0.60903786,-0.76768281,0.5,2.68,0.2,1.1,0.77,1.142,-27.11557388,1.94694958,0.09710279
1.6566E+12,6254.700195,1.179266774,2.358474083,0.61289628,-0.76392614,0.5,2.68,0.2,1.1,0.775,1.14,-26.92800522,1.94319291,0.09758577
1.6566E+12,6361.060059,1.179266774,2.358474083,0.61713631,-0.7610938,0.5,2.68,0.2,1.1,0.78,1.139,-26.62145042,1.94036057,0.09506772
1.6566E+12,6465.880127,1.179266774,2.358474083,0.62083362,-0.75956739,0.5,2.68,0.2,1.1,0.784,1.139,-26.31840706,1.93883416,0.09130502
1.6566E+12,6575.110107,1.179266774,2.358474083,0.62230067,-0.75787986,0.5,2.68,0.2,1.1,0.786,1.138,-26.20902252,1.93714663,0.09108343
1.6566E+12,6679.180176,1.179266774,2.358474083,0.623225,-0.75749825,0.5,2.68,0.2,1.1,0.787,1.138,-25.97480392,1.93676503,0.08737715
1.6566E+12,6784.469971,1.179266774,2.358474083,0.62246179,-0.7556496,0.5,2.68,0.2,1.1,0.787,1.136,-25.6770916,1.93491638,0.08402974
1.6566E+12,6889.650146,1.179266774,2.358474083,0.62262291,-0.75341935,0.5,2.68,0.2,1.1,0.788,1.134,-25.43013954,1.93268612,0.08194987
1.6566E+12,6993.76001,1.179266774,2.358474083,0.62224131,-0.75249502,0.5,2.68,0.2,1.1,0.788,1.133,-24.97382164,1.93176179,0.07490995
1.6566E+12,7100.620117,1.179266774,2.358474083,0.6214781,-0.75064637,0.5,2.68,0.2,1.1,0.788,1.131,-24.34495926,1.92991314,0.06578288
1.6566E+12,7207.300049,1.179266774,2.358474083,0.6210965,-0.74972204,0.5,2.68,0.2,1.1,0.788,1.13,-23.65829086,1.92898881,0.05472258
1.6566E+12,7312.330078,1.179266774,2.358474083,0.6210965,-0.74972204,0.5,2.68,0.2,1.1,0.788,1.13,-23.69124794,1.92898881,0.05529779
1.6566E+12,7417.940186,1.179266774,2.358474083,0.62017217,-0.75010364,0.5,2.68,0.2,1.1,0.787,1.13,-23.7780304,1.92937042,0.05643083
1.6566E+12,7528.210205,1.179266774,2.358474083,0.62017217,-0.75010364,0.5,2.68,0.2,1.1,0.787,1.13,-23.71553802,1.92937042,0.05534013
1.6566E+12,7644.930176,1.179266774,2.358474083,0.62093538,-0.7519523,0.5,2.68,0.2,1.1,0.787,1.132,-23.7614193,1.93121907,0.05429226
1.6566E+12,7750.47998,1.179266774,2.358474083,0.62131698,-0.75287662,0.5,2.68,0.2,1.1,0.787,1.133,-24.09198761,1.9321434,0.05913744
1.6566E+12,7853.690186,1.179266774,2.358474083,0.62262291,-0.75341935,0.5,2.68,0.2,1.1,0.788,1.134,-24.18516541,1.93268612,0.06022097
1.6566E+12,7957.550049,1.179266774,2.358474083,0.62855047,-0.75205406,0.5,2.68,0.2,1.1,0.794,1.135,-24.68157768,1.93132083,0.07025029
1.6566E+12,8062.330078,1.179266774,2.358474083,0.63186618,-0.74960332,0.5,2.68,0.2,1.1,0.798,1.134,-25.02394676,1.92887009,0.0786765
1.6566E+12,8167.48999,1.179266774,2.358474083,0.63425755,-0.74753418,0.5,2.68,0.2,1.1,0.801,1.133,-25.26844406,1.92680096,0.08501291
1.6566E+12,8278.330078,1.179266774,2.358474083,0.63480028,-0.74622826,0.5,2.68,0.2,1.1,0.802,1.132,-25.07833099,1.92549503,0.08300074
1.6566E+12,8381.610107,1.179266774,2.358474083,0.635343,-0.74492233,0.5,2.68,0.2,1.1,0.803,1.131,-25.06887245,1.9241891,0.08414159
1.6566E+12,8484.830078,1.179266774,2.358474083,0.63642845,-0.74231047,0.5,2.68,0.2,1.1,0.805,1.129,-25.07794952,1.92157724,0.08691187
1.6566E+12,8588.72998,1.179266774,2.358474083,0.63767502,-0.73746835,0.5,2.68,0.2,1.1,0.808,1.125,-24.81380272,1.91673513,0.08714376
1.6566E+12,8692.170166,1.179266774,2.358474083,0.64077024,-0.73186303,0.5,2.68,0.2,1.1,0.813,1.121,-24.71187592,1.91112981,0.09097012
1.6566E+12,8795.880127,1.179266774,2.358474083,0.64348386,-0.72533339,0.5,2.68,0.2,1.1,0.818,1.116,-24.76303864,1.90460016,0.09839272
1.6566E+12,8902.130127,1.179266774,2.358474083,0.64619748,-0.71880374,0.5,2.68,0.2,1.1,0.828,1.107,-24.59806442,1.89807052,0.10204302
1.6566E+12,9008.400146,1.179266774,2.358474083,0.6526084,-0.71074769,0.5,2.68,0.2,1.1,0.832,1.106,-24.55093956,1.89001446,0.1092766
1.6566E+12,9112.5,1.179266774,2.358474083,0.65630571,-0.70922128,0.5,2.68,0.2,1.1,0.836,1.106,-24.49252129,1.88848805,0.10978341
1.6566E+12,9216.060059,1.179266774,2.358474083,0.66092734,-0.70731326,0.5,2.68,0.2,1.1,0.841,1.106,-24.57019997,1.88658004,0.11304718
1.6566E+12,9319.02002,1.179266774,2.358474083,0.6668549,-0.70594797,0.5,2.68,0.2,1.1,0.847,1.107,-24.77831078,1.88521475,0.11804469
1.6566E+12,9421.890137,1.179266774,2.358474083,0.67370679,-0.70420108,0.5,2.68,0.2,1.1,0.854,1.108,-25.07013321,1.88346786,0.12488484
1.6566E+12,9525.23999,1.179266774,2.358474083,0.67909163,-0.70414172,0.5,2.68,0.2,1.1,0.859,1.11,-25.56609154,1.8834085,0.13360031
1.6566E+12,9629.690186,1.179266774,2.358474083,0.68317053,-0.70353964,0.5,2.68,0.2,1.1,0.863,1.111,-26.13857269,1.88280641,0.14419407
1.6566E+12,9734.550049,1.179266774,2.358474083,0.68540079,-0.70370076,0.5,2.68,0.2,1.1,0.865,1.112,-26.53900719,1.88296753,0.15102185
1.6566E+12,9837.620117,1.179266774,2.358474083,0.68540079,-0.70370076,0.5,2.68,0.2,1.1,0.865,1.112,-26.60282516,1.88296753,0.15213568
1.6566E+12,9943.98999,1.179266774,2.358474083,0.68371326,-0.70223371,0.5,2.68,0.2,1.1,0.864,1.11,-26.2908802,1.88150048,0.14815827
1.6566E+12,10049.08008,1.179266774,2.358474083,0.68017707,-0.70152986,0.5,2.68,0.2,1.1,0.861,1.108,-26.36581421,1.88079664,0.15016996
1.6566E+12,10153.12012,1.179266774,2.358474083,0.6811014,-0.70114826,0.5,2.68,0.2,1.1,0.862,1.108,-26.04674911,1.88041503,0.14498282
1.6566E+12,10259.88013,1.179266774,2.358474083,0.68333166,-0.70130938,0.5,2.68,0.2,1.1,0.864,1.109,-25.53708649,1.88057616,0.13592641
1.6566E+12,10366.92017,1.179266774,2.358474083,0.68648624,-0.7010889,0.5,2.68,0.2,1.1,0.867,1.11,-25.02605629,1.88035567,0.12722773
